TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-DRE-1810476	RIP-mediated NFkB activation via ZBP1	0.031475926627702	-3.45853225936746	11	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-933542	TRAF6 mediated NF-kB activation	0.031475926627702	-3.45853225936746	11	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-2029485	Role of phospholipids in phagocytosis	0.031475926627702	-3.45853225936746	11	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-390696	Adrenoceptors	0.031475926627702	-3.45853225936746	11	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-1606322	ZBP1(DAI) mediated induction of type I IFNs	0.0342904944871579	-3.37288709187177	12	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-189451	Heme biosynthesis	0.0342904944871579	-3.37288709187177	12	1	0.0555555555555556	18	6205	321294	cpox
R-DRE-209560	NF-kB is activated and signals survival	0.0370973362599333	-3.29421011087005	13	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-912631	Regulation of signaling by CBL	0.0370973362599333	-3.29421011087005	13	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-5654710	PI-3K cascade:FGFR3	0.0398964719099761	-3.22146738230476	14	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-1963642	PI3K events in ERBB2 signaling	0.0454717044586716	-3.09066502650202	16	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-193639	p75NTR signals via NF-kB	0.0454717044586716	-3.09066502650202	16	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-5654720	PI-3K cascade:FGFR4	0.0454717044586716	-3.09066502650202	16	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-1660514	Synthesis of PIPs at the Golgi membrane	0.0454717044586716	-3.09066502650202	16	1	0.0555555555555556	18	6205	558940	sacm1la
R-DRE-5654695	PI-3K cascade:FGFR2	0.0482478410423591	-3.03140419743432	17	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-204174	Regulation of pyruvate dehydrogenase (PDH) complex	0.0482478410423591	-3.03140419743432	17	1	0.0555555555555556	18	6205	794083	pdk2a
R-DRE-210993	Tie2 Signaling	0.0510163508782038	-2.97560909218578	18	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-5654689	PI-3K cascade:FGFR1	0.0510163508782038	-2.97560909218578	18	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-1614635	Sulfur amino acid metabolism	0.0565305691476746	-2.87297374028132	20	1	0.0555555555555556	18	6205	324079	adi1
R-DRE-189445	Metabolism of porphyrins	0.059276316884996	-2.82554543074441	21	1	0.0555555555555556	18	6205	321294	cpox
R-DRE-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	0.059276316884996	-2.82554543074441	21	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-5654708	Downstream signaling of activated FGFR3	0.059276316884996	-2.82554543074441	21	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-5633007	Regulation of TP53 Activity	0.0634259651874484	-2.75788195583649	143	2	0.111111111111111	18	6205	334202,494031	plk3,usp2a
R-DRE-5654716	Downstream signaling of activated FGFR4	0.0647451874654059	-2.73729590602331	23	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	0.0647451874654059	-2.73729590602331	23	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-5654696	Downstream signaling of activated FGFR2	0.0674683493271757	-2.69609668992776	24	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-6803529	FGFR2 alternative splicing	0.0674683493271757	-2.69609668992776	24	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-168928	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	0.0701840215007827	-2.65663460780732	25	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-1168372	Downstream signaling events of B Cell Receptor (BCR)	0.0722372644525596	-2.62779923807988	154	2	0.111111111111111	18	6205	557176,323099	pik3r1,nfkbiab
R-DRE-392451	G beta:gamma signalling through PI3Kgamma	0.0728922233798077	-2.61877332083183	26	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	0.0728922233798077	-2.61877332083183	26	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-397795	G-protein beta:gamma signalling	0.0755929743087387	-2.58239193253923	27	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-77075	RNA Pol II CTD phosphorylation and interaction with CE	0.0755929743087387	-2.58239193253923	27	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.0755929743087387	-2.58239193253923	27	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-70268	Pyruvate metabolism	0.0755929743087387	-2.58239193253923	27	1	0.0555555555555556	18	6205	794083	pdk2a
R-DRE-72086	mRNA Capping	0.0755929743087387	-2.58239193253923	27	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	0.0782862935799768	-2.54738274137258	28	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-1280218	Adaptive Immune System	0.0800428385545937	-2.52519330569512	355	3	0.166666666666667	18	6205	570101,323099,557176	zgc:173570,nfkbiab,pik3r1
R-DRE-73772	RNA Polymerase I Promoter Escape	0.0809722004468714	-2.51364938757741	29	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5654741	Signaling by FGFR3	0.0809722004468714	-2.51364938757741	29	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-6806003	Regulation of TP53 Expression and Degradation	0.0836507141121502	-2.48110531468018	30	1	0.0555555555555556	18	6205	494031	usp2a
R-DRE-113418	Formation of the Early Elongation Complex	0.0836507141121502	-2.48110531468018	30	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-6804757	Regulation of TP53 Degradation	0.0836507141121502	-2.48110531468018	30	1	0.0555555555555556	18	6205	494031	usp2a
R-DRE-3214858	RMTs methylate histone arginines	0.0836507141121502	-2.48110531468018	30	1	0.0555555555555556	18	6205	553189	dnmt3ab
R-DRE-5654687	Downstream signaling of activated FGFR1	0.0836507141121502	-2.48110531468018	30	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-1483257	Phospholipid metabolism	0.0840020336993551	-2.47691426972529	168	2	0.111111111111111	18	6205	557176,558940	pik3r1,sacm1la
R-DRE-5654743	Signaling by FGFR4	0.086321853730202	-2.44967248316783	31	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-983705	Signaling by the B Cell Receptor (BCR)	0.0874688274865728	-2.43647280638959	172	2	0.111111111111111	18	6205	323099,557176	nfkbiab,pik3r1
R-DRE-73863	RNA Polymerase I Transcription Termination	0.0889856384138196	-2.41928028840777	32	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-168249	Innate Immune System	0.0934396636163404	-2.37043935990506	863	5	0.277777777777778	18	6205	323099,445498,557176,550363,436817	nfkbiab,rab4b,pik3r1,ms4a17a.11,polr2f
R-DRE-76046	RNA Polymerase III Transcription Initiation	0.0969330532516475	-2.33373471142098	35	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-74158	RNA Polymerase III Transcription	0.0969330532516475	-2.33373471142098	35	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-1227986	Signaling by ERBB2	0.0995676083626934	-2.30691838452821	36	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-114604	GPVI-mediated activation cascade	0.102194903394011	-2.28087347139917	37	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-375280	Amine ligand-binding receptors	0.104814957177556	-2.25555879611901	38	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-1236394	Signaling by ERBB4	0.104814957177556	-2.25555879611901	38	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-6796648	TP53 Regulates Transcription of DNA Repair Genes	0.115223134895005	-2.16088472714137	42	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-75953	RNA Polymerase II Transcription Initiation	0.115223134895005	-2.16088472714137	42	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	0.115223134895005	-2.16088472714137	42	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-73776	RNA Polymerase II Promoter Escape	0.115223134895005	-2.16088472714137	42	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	0.115223134895005	-2.16088472714137	42	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5654736	Signaling by FGFR1	0.117807263334785	-2.13870535147541	43	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-212300	PRC2 methylates histones and DNA	0.117807263334785	-2.13870535147541	43	1	0.0555555555555556	18	6205	553189	dnmt3ab
R-DRE-5628897	TP53 Regulates Metabolic Genes	0.122954151101895	-2.09594374836938	45	1	0.0555555555555556	18	6205	378866	ddit4
R-DRE-5362517	Signaling by Retinoic Acid	0.122954151101895	-2.09594374836938	45	1	0.0555555555555556	18	6205	794083	pdk2a
R-DRE-73762	RNA Polymerase I Transcription Initiation	0.125516947412898	-2.07531449038066	46	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-6781823	Formation of TC-NER Pre-Incision Complex	0.130621337013903	-2.03545269865508	48	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	0.135697578225776	-1.99732655883132	50	1	0.0555555555555556	18	6205	794083	pdk2a
R-DRE-1660499	Synthesis of PIPs at the plasma membrane	0.140745817188422	-1.9607997304258	52	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-112382	Formation of RNA Pol II elongation complex	0.140745817188422	-1.9607997304258	52	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-597592	Post-translational protein modification	0.141255974048037	-1.95718161570457	708	4	0.222222222222222	18	6205	100037315,494031,415220,323099	adrb2b,usp2a,mpdu1b,nfkbiab
R-DRE-75955	RNA Polymerase II Transcription Elongation	0.143259481303863	-1.94309773846508	53	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-72165	mRNA Splicing - Minor Pathway	0.145766199335585	-1.92575131525811	54	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5250913	Positive epigenetic regulation of rRNA expression	0.145766199335585	-1.92575131525811	54	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5250924	B-WICH complex positively regulates rRNA expression	0.145766199335585	-1.92575131525811	54	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-73777	RNA Polymerase I Chain Elongation	0.148265989356612	-1.90874739291263	55	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	0.153244857409012	-1.87571826160317	57	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	0.153244857409012	-1.87571826160317	57	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-6782135	Dual incision in TC-NER	0.155723971358767	-1.85967025336211	58	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	0.158196229130431	-1.8439190600235	59	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-6806834	Signaling by MET	0.163120247484089	-1.81326763552674	61	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-199418	Negative regulation of the PI3K/AKT network	0.163120247484089	-1.81326763552674	61	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-168176	Toll Like Receptor 5 (TLR5) Cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-937061	TRIF-mediated TLR3/TLR4 signaling	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-166166	MyD88-independent TLR3/TLR4 cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-168179	Toll Like Receptor TLR1:TLR2 Cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-166058	MyD88:Mal cascade initiated on plasma membrane	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-181438	Toll Like Receptor 2 (TLR2) Cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-168164	Toll Like Receptor 3 (TLR3) Cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-975871	MyD88 cascade initiated on plasma membrane	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-168188	Toll Like Receptor TLR6:TLR2 Cascade	0.165572043634294	-1.79834886991594	62	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.168017054737268	-1.78368978843805	63	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-168142	Toll Like Receptor 10 (TLR10) Cascade	0.168017054737268	-1.78368978843805	63	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-166054	Activated TLR4 signalling	0.170455298473939	-1.76928219567198	64	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	0.172886792466437	-1.75511827749034	65	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-975155	MyD88 dependent cascade initiated on endosome	0.172886792466437	-1.75511827749034	65	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-166016	Toll Like Receptor 4 (TLR4) Cascade	0.177729601557174	-1.72749197605614	67	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-1169091	Activation of NF-kappaB in B cells	0.177729601557174	-1.72749197605614	67	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.177729601557174	-1.72749197605614	67	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-168138	Toll Like Receptor 9 (TLR9) Cascade	0.180140951698612	-1.71401566953507	68	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-5578749	Transcriptional regulation by small RNAs	0.180140951698612	-1.71401566953507	68	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-6807505	RNA polymerase II transcribes snRNA genes	0.182545622201824	-1.70075515253302	69	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.182545622201824	-1.70075515253302	69	1	0.0555555555555556	18	6205	415220	mpdu1b
R-DRE-674695	RNA Polymerase II Pre-transcription Events	0.187334993910654	-1.67485685350409	71	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5668541	TNFR2 non-canonical NF-kB pathway	0.189719729827023	-1.66220740203543	72	1	0.0555555555555556	18	6205	100333821	tnfrsf11a
R-DRE-74160	Gene Expression	0.191482014843013	-1.6529613920408	1080	5	0.277777777777778	18	6205	378866,334202,436817,494031,553189	ddit4,plk3,polr2f,usp2a,dnmt3ab
R-DRE-73854	RNA Polymerase I Promoter Clearance	0.192097855518855	-1.64975037262832	73	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-73857	RNA Polymerase II Transcription	0.192097855518855	-1.64975037262832	73	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-416482	G alpha (12/13) signalling events	0.196834345175106	-1.62539279142432	75	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-73864	RNA Polymerase I Transcription	0.196834345175106	-1.62539279142432	75	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-109704	PI3K Cascade	0.199192743507382	-1.61348236267096	76	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2871837	FCERI mediated NF-kB activation	0.201544600356741	-1.60174458036707	77	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-202424	Downstream TCR signaling	0.206228757864262	-1.57876925124468	79	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-351202	Metabolism of polyamines	0.206228757864262	-1.57876925124468	79	1	0.0555555555555556	18	6205	324079	adi1
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	0.208818443628711	-1.56629009531953	294	2	0.111111111111111	18	6205	323099,557176	nfkbiab,pik3r1
R-DRE-211000	Gene Silencing by RNA	0.210886953844525	-1.55643305284879	81	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-1257604	PIP3 activates AKT signaling	0.217825866089504	-1.52405931479325	84	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-193704	p75 NTR receptor-mediated signalling	0.217825866089504	-1.52405931479325	84	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-8856825	Cargo recognition for clathrin-mediated endocytosis	0.217825866089504	-1.52405931479325	84	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-6804756	Regulation of TP53 Activity through Phosphorylation	0.217825866089504	-1.52405931479325	84	1	0.0555555555555556	18	6205	334202	plk3
R-DRE-418555	G alpha (s) signalling events	0.220126002411466	-1.51355515834778	85	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-198203	PI3K/AKT activation	0.222419749461167	-1.50318891901431	86	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	0.224707123955491	-1.49295739599662	87	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-168898	Toll-Like Receptors Cascades	0.226988142547886	-1.48285749833692	88	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-5607764	CLEC7A (Dectin-1) signaling	0.226988142547886	-1.48285749833692	88	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-180292	GAB1 signalosome	0.229262821872603	-1.47288623975808	89	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-202733	Cell surface interactions at the vascular wall	0.23153117851315	-1.46304073412206	90	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-202403	TCR signaling	0.242778699019366	-1.41560495420809	95	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-1280215	Cytokine Signaling in Immune system	0.246856142572018	-1.3989495307626	329	2	0.111111111111111	18	6205	100333821,557176	tnfrsf11a,pik3r1
R-DRE-5696398	Nucleotide Excision Repair	0.247234024319841	-1.39741992403565	97	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-4839726	Chromatin organization	0.256070506774358	-1.36230245533556	101	1	0.0555555555555556	18	6205	553189	dnmt3ab
R-DRE-3247509	Chromatin modifying enzymes	0.256070506774358	-1.36230245533556	101	1	0.0555555555555556	18	6205	553189	dnmt3ab
R-DRE-504046	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	0.264808959261044	-1.32874662142426	105	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-5621481	C-type lectin receptors (CLRs)	0.269141744728103	-1.31251710608552	107	1	0.0555555555555556	18	6205	323099	nfkbiab
R-DRE-416476	G alpha (q) signalling events	0.275595729604702	-1.2888202348658	110	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-388396	GPCR downstream signaling	0.285326196073425	-1.25412220558271	364	2	0.111111111111111	18	6205	557176,100037315	pik3r1,adrb2b
R-DRE-392499	Metabolism of proteins	0.287340952699537	-1.24708577982235	942	4	0.222222222222222	18	6205	494031,100037315,323099,415220	usp2a,adrb2b,nfkbiab,mpdu1b
R-DRE-8856828	Clathrin-mediated endocytosis	0.294636253792625	-1.22201372145024	119	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-166520	Signalling by NGF	0.296337074478909	-1.21625770742781	374	2	0.111111111111111	18	6205	323099,557176	nfkbiab,pik3r1
R-DRE-162582	Signal Transduction	0.309272350723742	-1.17353299635597	1599	6	0.333333333333333	18	6205	321330,323099,794083,557176,436817,100037315	rhpn2,nfkbiab,pdk2a,pik3r1,polr2f,adrb2b
R-DRE-1428517	The citric acid (TCA) cycle and respiratory electron transport	0.313203420434728	-1.16090239399687	128	1	0.0555555555555556	18	6205	794083	pdk2a
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	0.319289209622745	-1.1416579736854	131	1	0.0555555555555556	18	6205	570101	zgc:173570
R-DRE-6798695	Neutrophil degranulation	0.32161942682845	-1.13438633669686	397	2	0.111111111111111	18	6205	550363,445498	ms4a17a.11,rab4b
R-DRE-983169	Class I MHC mediated antigen processing & presentation	0.364283403789183	-1.00982313244459	154	1	0.0555555555555556	18	6205	570101	zgc:173570
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	0.390279991477883	-0.940890870578293	168	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-72163	mRNA Splicing - Major Pathway	0.404680980193846	-0.904656225501869	176	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-72172	mRNA Splicing	0.418760305256714	-0.870456586577399	184	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-71291	Metabolism of amino acids and derivatives	0.449297559348767	-0.800069895040147	202	1	0.0555555555555556	18	6205	324079	adi1
R-DRE-1430728	Metabolism	0.449674477017012	-0.799231342393159	1502	5	0.277777777777778	18	6205	557176,794083,558940,324079,321294	pik3r1,pdk2a,sacm1la,adi1,cpox
R-DRE-912526	Interleukin receptor SHC signaling	0.4607587479533	-0.774880696278639	209	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-500792	GPCR ligand binding	0.462377550916991	-0.771373511857464	210	1	0.0555555555555556	18	6205	100037315	adrb2b
R-DRE-76002	Platelet activation, signaling and aggregation	0.462377550916991	-0.771373511857464	210	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-451927	Interleukin-2 signaling	0.465601397786088	-0.764425380451529	212	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-512988	Interleukin-3, 5 and GM-CSF signaling	0.471994397357044	-0.750788163473293	216	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-8853659	RET signaling	0.471994397357044	-0.750788163473293	216	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-195258	RHO GTPase Effectors	0.475163744399683	-0.744095809299561	218	1	0.0555555555555556	18	6205	321330	rhpn2
R-DRE-556833	Metabolism of lipids and lipoproteins	0.486753209383215	-0.719998041257544	554	2	0.111111111111111	18	6205	557176,558940	pik3r1,sacm1la
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	0.492276446109147	-0.708714837950937	229	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-446203	Asparagine N-linked glycosylation	0.501387138940622	-0.690376743884841	235	1	0.0555555555555556	18	6205	415220	mpdu1b
R-DRE-73894	DNA Repair	0.50588437161229	-0.681447150408329	238	1	0.0555555555555556	18	6205	436817	polr2f
R-DRE-112399	IRS-mediated signalling	0.520600054010337	-0.652773182675352	248	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-74751	Insulin receptor signalling cascade	0.526369615962206	-0.641751621073456	252	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2428924	IGF1R signaling cascade	0.527801725307821	-0.6390345860516	253	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2428928	IRS-related events triggered by IGF1R	0.527801725307821	-0.6390345860516	253	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.527801725307821	-0.6390345860516	253	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-1433557	Signaling by SCF-KIT	0.530653683889687	-0.633645666577189	255	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-372790	Signaling by GPCR	0.53291993739887	-0.629384077358289	602	2	0.111111111111111	18	6205	100037315,557176	adrb2b,pik3r1
R-DRE-74752	Signaling by Insulin receptor	0.559633266140202	-0.58047359167425	276	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2172127	DAP12 interactions	0.559633266140202	-0.58047359167425	276	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-2424491	DAP12 signaling	0.559633266140202	-0.58047359167425	276	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-186763	Downstream signal transduction	0.564957985522597	-0.571003912507588	280	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-4420097	VEGFA-VEGFR2 Pathway	0.566279632149665	-0.568667273046952	281	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-449147	Signaling by Interleukins	0.568911557531339	-0.564030291855625	283	1	0.0555555555555556	18	6205	557176	pik3r1
R-DRE-177929	Signaling by EGFR	0.571528393913576	-0.559441113843072	285	1	0.0555555555555556	18	6205	557176	pik3r1
