ID_REF	VALUE
7892846	11.803
7892847	8.221
7892848	8.664
7892849	2.848
7892850	6.908
7892851	5.219
7892852	4.460
7892853	9.745
7892854	2.810
7892855	3.679
7892856	3.414
7892857	9.906
7892858	2.463
7892859	5.403
7892860	3.602
7892861	9.666
7892862	10.086
7892863	6.183
7892864	2.832
7892865	8.526
7892866	2.863
7892867	3.285
7892868	11.366
7892869	7.084
7892870	7.629
7892871	6.147
7892872	7.020
7892873	3.227
7892874	3.700
7892875	4.355
7892876	3.726
7892877	4.568
7892878	4.102
7892879	2.779
7892880	9.987
7892881	3.027
7892882	8.662
7892883	2.758
7892884	9.549
7892885	3.834
7892886	3.443
7892887	2.369
7892888	6.847
7892889	11.004
7892890	10.731
7892891	11.217
7892892	4.630
7892893	8.018
7892894	10.253
7892895	5.209
7892896	10.844
7892897	4.859
7892898	6.447
7892899	9.772
7892900	11.202
7892901	10.218
7892902	11.935
7892903	6.445
7892904	5.054
7892905	3.494
7892906	10.670
7892907	10.592
7892908	4.806
7892909	5.457
7892910	5.443
7892911	5.055
7892912	2.554
7892913	6.492
7892914	3.906
7892915	6.658
7892916	4.850
7892917	3.902
7892918	4.865
7892919	5.529
7892920	8.853
7892921	2.538
7892922	3.731
7892923	2.289
7892924	10.045
7892925	8.386
7892926	7.069
7892927	4.517
7892928	9.567
7892929	2.876
7892930	10.415
7892931	4.790
7892932	7.105
7892933	5.666
7892934	5.429
7892935	8.832
7892936	2.888
7892937	5.906
7892938	7.493
7892939	9.449
7892940	9.842
7892941	9.940
7892942	3.514
7892943	2.208
7892944	8.594
7892945	2.588
7892946	4.277
7892947	10.598
7892948	9.787
7892949	6.126
7892950	2.609
7892951	7.168
7892952	5.888
7892953	5.236
7892954	9.036
7892955	8.917
7892956	10.106
7892957	4.022
7892958	4.342
7892959	6.421
7892960	9.007
7892961	4.146
7892962	3.638
7892963	3.577
7892964	4.344
7892965	2.711
7892966	8.889
7892967	9.141
7892968	8.344
7892969	10.046
7892970	2.986
7892971	2.213
7892972	10.100
7892973	2.400
7892974	4.815
7892975	2.648
7892976	3.258
7892977	9.200
7892978	7.461
7892979	9.803
7892980	3.432
7892981	9.056
7892982	4.405
7892983	10.795
7892984	4.817
7892985	4.164
7892986	10.925
7892987	11.297
7892988	1.954
7892989	5.032
7892990	6.228
7892991	7.347
7892992	10.555
7892993	9.064
7892994	2.449
7892995	3.066
7892996	6.654
7892997	2.203
7892998	8.508
7892999	2.597
7893000	3.818
7893001	8.614
7893002	10.139
7893003	4.919
7893004	5.647
7893005	3.419
7893006	4.683
7893007	6.721
7893008	3.527
7893009	4.144
7893010	5.022
7893011	3.751
7893012	9.994
7893013	4.775
7893014	5.572
7893015	10.050
7893016	3.024
7893017	5.538
7893018	4.101
7893019	7.227
7893021	3.431
7893022	4.230
7893023	7.476
7893024	2.544
7893025	6.093
7893026	4.514
7893027	4.687
7893028	5.276
7893029	8.425
7893030	3.747
7893031	7.139
7893032	6.271
7893033	6.790
7893034	5.575
7893035	3.662
7893036	7.604
7893037	5.700
7893038	2.680
7893039	9.154
7893040	5.889
7893041	2.949
7893042	8.178
7893043	5.988
7893044	2.396
7893045	2.158
7893046	3.104
7893047	3.277
7893048	6.657
7893049	2.675
7893050	8.112
7893051	3.855
7893052	3.646
7893053	3.476
7893055	6.625
7893056	3.861
7893057	2.444
7893058	9.070
7893059	3.065
7893060	3.246
7893061	9.397
7893062	3.851
7893063	5.067
7893064	7.821
7893065	3.643
7893066	2.387
7893067	7.542
7893068	4.492
7893069	5.365
7893070	10.362
7893071	5.137
7893072	4.255
7893073	9.662
7893074	5.021
7893075	6.776
7893076	3.548
7893077	12.062
7893078	2.110
7893079	8.535
7893080	3.447
7893081	10.133
7893082	4.427
7893083	5.341
7893084	8.162
7893085	9.256
7893086	8.542
7893087	8.921
7893088	4.884
7893089	4.775
7893090	9.847
7893091	7.304
7893092	3.631
7893093	3.842
7893094	9.032
7893095	3.140
7893096	8.352
7893097	9.131
7893098	4.945
7893099	4.755
7893100	3.928
7893101	11.809
7893102	4.687
7893103	11.377
7893104	8.300
7893105	8.520
7893106	6.238
7893107	2.364
7893108	2.135
7893109	4.309
7893110	5.053
7893111	6.561
7893112	4.547
7893113	7.128
7893114	3.079
7893115	3.476
7893116	8.471
7893117	2.096
7893118	6.571
7893119	4.966
7893120	4.692
7893121	8.790
7893122	6.398
7893123	6.856
7893124	3.464
7893125	5.981
7893126	3.166
7893127	2.733
7893128	4.608
7893129	4.604
7893130	10.284
7893131	9.264
7893132	3.584
7893133	11.467
7893134	5.780
7893135	2.210
7893136	3.440
7893137	3.986
7893138	11.281
7893139	11.207
7893140	9.926
7893141	6.453
7893142	6.108
7893143	3.107
7893144	2.451
7893145	4.178
7893146	3.523
7893147	12.001
7893148	7.844
7893149	3.977
7893150	7.120
7893151	5.376
7893152	9.530
7893153	10.652
7893154	6.755
7893155	4.823
7893156	3.303
7893157	2.471
7893158	5.393
7893159	5.664
7893160	8.719
7893161	2.620
7893162	4.114
7893163	2.478
7893164	8.518
7893165	4.475
7893166	6.332
7893167	3.370
7893168	6.456
7893169	5.467
7893170	5.754
7893171	6.504
7893172	6.573
7893173	10.962
7893174	2.644
7893175	5.435
7893176	2.052
7893177	4.303
7893178	3.076
7893179	4.810
7893180	4.504
7893181	7.785
7893182	5.389
7893183	2.420
7893184	5.987
7893185	4.983
7893186	3.861
7893187	9.347
7893188	6.216
7893189	11.962
7893190	5.371
7893191	10.063
7893192	3.021
7893193	4.250
7893194	8.915
7893195	3.089
7893196	9.782
7893197	2.605
7893198	2.283
7893199	2.346
7893200	2.355
7893201	10.027
7893202	6.656
7893203	2.632
7893204	7.034
7893205	10.036
7893206	5.404
7893207	5.158
7893208	7.418
7893209	6.024
7893210	5.728
7893211	3.380
7893212	5.371
7893213	4.467
7893214	3.736
7893215	5.008
7893216	3.890
7893217	9.774
7893218	12.055
7893219	5.056
7893220	7.664
7893221	2.440
7893222	4.568
7893223	4.309
7893224	4.432
7893225	6.102
7893226	3.225
7893227	6.306
7893228	6.656
7893229	4.487
7893230	3.802
7893231	10.900
7893232	4.159
7893233	2.737
7893234	5.341
7893235	7.217
7893236	4.673
7893237	7.781
7893238	9.002
7893239	3.875
7893240	9.771
7893241	4.254
7893242	8.292
7893243	3.230
7893244	8.825
7893245	3.464
7893246	4.511
7893247	8.798
7893248	7.500
7893249	5.242
7893250	5.392
7893251	3.816
7893252	3.262
7893253	3.835
7893254	6.032
7893255	4.661
7893256	4.433
7893257	7.081
7893258	7.496
7893259	7.555
7893260	2.933
7893261	10.307
7893262	8.297
7893263	4.415
7893264	11.307
7893265	3.197
7893266	9.359
7893267	3.852
7893268	7.624
7893269	4.454
7893270	11.402
7893271	9.434
7893272	9.938
7893273	6.089
7893274	2.006
7893275	3.829
7893276	2.374
7893277	3.300
7893278	5.012
7893279	3.681
7893280	2.675
7893281	10.958
7893282	2.990
7893283	8.329
7893284	4.564
7893285	4.290
7893286	5.150
7893287	2.228
7893288	6.340
7893289	10.463
7893290	5.360
7893291	6.070
7893292	2.938
7893293	2.724
7893294	7.311
7893295	2.422
7893296	3.537
7893297	8.513
7893298	8.928
7893299	5.118
7893300	3.842
7893301	2.269
7893302	4.839
7893303	2.547
7893304	6.615
7893305	3.493
7893306	5.768
7893307	6.310
7893308	5.033
7893309	6.842
7893310	5.370
7893311	8.448
7893312	1.971
7893313	7.579
7893314	7.341
7893315	5.759
7893316	10.967
7893317	2.870
7893318	7.295
7893319	7.341
7893320	6.035
7893321	10.715
7893322	3.785
7893323	2.420
7893324	5.492
7893325	7.581
7893326	2.673
7893327	3.489
7893328	2.305
7893329	4.800
7893330	2.975
7893331	4.326
7893332	6.463
7893333	8.014
7893334	7.984
7893335	7.068
7893336	9.763
7893337	6.961
7893338	7.147
7893339	9.816
7893340	7.403
7893341	6.719
7893342	4.077
7893343	9.293
7893344	8.271
7893345	11.917
7893346	9.242
7893347	1.995
7893348	6.159
7893349	6.536
7893350	5.718
7893351	8.255
7893352	2.426
7893353	6.027
7893354	9.297
7893355	2.362
7893356	7.804
7893357	10.049
7893358	2.783
7893359	6.383
7893360	4.382
7893361	4.916
7893362	9.000
7893363	10.451
7893364	10.596
7893365	3.607
7893366	5.062
7893367	7.177
7893368	2.124
7893369	7.325
7893370	4.226
7893371	12.061
7893372	2.398
7893373	5.867
7893374	10.631
7893375	3.666
7893376	2.411
7893377	2.157
7893378	2.373
7893379	2.235
7893380	3.076
7893381	2.689
7893382	10.014
7893383	4.270
7893384	5.029
7893385	10.149
7893386	12.134
7893387	3.039
7893388	3.327
7893389	1.980
7893390	10.376
7893391	7.848
7893392	4.342
7893393	9.077
7893394	9.935
7893395	5.908
7893396	5.824
7893397	3.151
7893398	2.369
7893399	8.315
7893400	2.465
7893401	3.862
7893402	7.966
7893403	7.256
7893404	3.162
7893405	6.117
7893406	2.094
7893407	8.435
7893408	4.392
7893409	3.505
7893410	6.301
7893411	5.192
7893412	2.479
7893413	6.611
7893414	10.731
7893415	5.914
7893416	4.890
7893417	2.746
7893418	7.496
7893419	11.515
7893420	7.098
7893421	6.847
7893422	10.904
7893423	2.559
7893424	10.548
7893425	2.235
7893426	2.489
7893427	2.629
7893428	7.312
7893429	2.899
7893430	2.725
7893431	2.307
7893432	6.933
7893433	3.523
7893434	2.188
7893435	7.457
7893436	5.657
7893437	2.302
7893438	7.048
7893439	8.905
7893440	3.260
7893441	6.990
7893442	8.391
7893443	5.967
7893444	5.823
7893445	3.761
7893446	3.821
7893447	7.716
7893448	8.863
7893449	8.469
7893450	2.896
7893451	2.463
7893452	4.908
7893453	7.770
7893454	7.671
7893455	7.465
7893456	2.920
7893457	2.191
7893458	8.968
7893459	6.002
7893460	10.802
7893461	7.810
7893462	5.171
7893463	4.604
7893464	5.540
7893465	2.675
7893466	11.031
7893467	7.606
7893468	5.488
7893469	9.807
7893470	3.219
7893471	8.897
7893472	5.493
7893473	4.722
7893474	3.266
7893475	5.050
7893476	8.214
7893477	7.247
7893478	6.083
7893479	2.164
7893480	6.049
7893481	7.177
7893482	5.702
7893483	6.698
7893484	3.785
7893485	9.631
7893486	10.682
7893487	4.617
7893488	5.908
7893489	2.251
7893490	2.909
7893491	9.450
7893492	2.317
7893493	5.120
7893494	9.806
7893495	3.125
7893496	3.764
7893497	9.367
7893498	10.526
7893499	2.566
7893500	7.899
7893501	5.111
7893502	2.333
7893503	5.923
7893504	8.188
7893505	2.140
7893506	6.662
7893507	11.921
7893508	2.667
7893509	2.974
7893510	3.621
7893511	9.462
7893512	3.946
7893513	5.910
7893514	5.082
7893515	7.899
7893516	11.109
7893517	6.236
7893518	7.898
7893519	3.565
7893520	2.354
7893521	2.769
7893522	2.806
7893523	6.481
7893524	8.277
7893525	4.091
7893526	5.114
7893527	6.649
7893528	6.661
7893529	6.147
7893530	10.327
7893531	5.796
7893532	2.430
7893533	5.421
7893534	8.715
7893535	4.223
7893536	10.336
7893537	2.717
7893538	5.710
7893539	10.287
7893540	10.571
7893541	2.749
7893542	6.784
7893543	10.276
7893544	5.878
7893545	9.137
7893546	6.526
7893547	12.060
7893548	3.745
7893549	5.599
7893550	10.633
7893551	10.062
7893552	7.380
7893553	3.088
7893554	9.308
7893555	6.305
7893556	3.665
7893557	5.591
7893558	8.499
7893559	12.356
7893560	6.066
7893561	9.750
7893562	5.042
7893563	3.190
7893564	11.552
7893565	3.454
7893566	2.616
7893567	4.062
7893568	4.171
7893569	2.452
7893570	2.151
7893571	8.965
7893572	6.355
7893573	8.519
7893574	9.311
7893575	3.912
7893576	2.675
7893577	4.547
7893578	2.634
7893579	2.359
7893580	3.254
7893581	4.835
7893582	11.227
7893583	6.391
7893584	4.218
7893585	7.139
7893586	5.399
7893587	5.472
7893588	4.040
7893589	3.989
7893590	4.548
7893591	10.884
7893592	9.996
7893593	9.836
7893594	8.237
7893595	3.396
7893596	4.700
7893597	2.598
7893598	7.342
7893599	6.492
7893600	4.087
7893601	6.065
7893602	10.256
7893603	9.042
7893604	3.335
7893605	10.296
7893606	4.988
7893607	3.014
7893608	6.852
7893609	10.051
7893610	3.635
7893611	4.684
7893612	2.123
7893613	8.429
7893614	3.107
7893615	6.595
7893616	4.687
7893617	6.340
7893618	4.007
7893619	7.818
7893620	2.430
7893621	2.046
7893622	2.895
7893623	2.924
7893624	4.270
7893625	2.267
7893626	2.857
7893627	5.948
7893628	8.351
7893629	2.264
7893630	3.754
7893631	5.233
7893632	11.620
7893633	9.062
7893634	9.494
7893635	4.144
7893636	2.620
7893637	5.617
7893638	2.525
7893639	9.716
7893640	8.461
7893641	9.313
7893642	10.949
7893643	2.574
7893644	7.417
7893645	4.929
7893646	8.635
7893647	11.235
7893648	3.070
7893649	7.607
7893650	11.406
7893651	8.647
7893652	3.324
7893653	4.532
7893654	6.504
7893655	3.608
7893656	2.643
7893657	4.816
7893658	4.779
7893659	4.237
7893660	8.255
7893661	8.551
7893662	11.422
7893663	4.257
7893664	8.570
7893665	2.909
7893666	2.674
7893667	2.429
7893668	2.038
7893669	5.124
7893670	9.787
7893671	3.837
7893672	6.265
7893673	4.178
7893674	2.081
7893675	7.626
7893676	10.691
7893677	11.809
7893678	2.370
7893679	2.927
7893681	1.778
7893682	7.920
7893683	6.101
7893684	8.518
7893685	7.883
7893686	4.720
7893687	2.257
7893688	2.624
7893689	10.520
7893690	9.240
7893691	2.140
7893692	8.983
7893693	2.657
7893694	2.107
7893695	5.972
7893696	7.175
7893697	3.997
7893698	4.742
7893699	4.790
7893700	8.175
7893701	8.758
7893702	2.714
7893703	5.002
7893704	4.452
7893705	7.776
7893706	4.598
7893707	5.241
7893708	7.085
7893709	8.792
7893710	9.962
7893711	4.866
7893712	4.223
7893713	5.818
7893714	6.918
7893715	8.314
7893716	4.030
7893717	7.013
7893718	3.733
7893719	2.425
7893720	7.912
7893721	6.577
7893722	5.564
7893723	3.365
7893724	5.613
7893725	11.314
7893726	6.461
7893727	11.944
7893728	6.259
7893729	7.264
7893730	5.720
7893731	6.825
7893732	9.849
7893733	11.559
7893734	10.852
7893735	3.768
7893736	5.347
7893737	6.424
7893738	9.039
7893739	9.165
7893740	10.046
7893741	2.924
7893742	2.112
7893743	6.990
7893744	7.399
7893745	5.609
7893746	3.290
7893747	7.636
7893748	5.312
7893749	2.360
7893750	4.886
7893751	6.184
7893752	9.753
7893753	2.340
7893754	4.127
7893755	2.574
7893756	2.875
7893757	3.909
7893758	4.417
7893759	9.531
7893760	2.827
7893761	6.567
7893762	12.277
7893763	11.990
7893764	4.748
7893765	3.852
7893766	7.673
7893767	3.879
7893768	7.687
7893769	6.996
7893770	4.114
7893771	4.893
7893772	3.095
7893773	11.123
7893774	6.236
7893775	2.225
7893776	2.278
7893777	7.796
7893778	7.590
7893779	7.962
7893780	2.823
7893781	7.597
7893782	9.062
7893783	10.467
7893784	6.990
7893785	11.210
7893786	6.145
7893787	2.547
7893788	8.462
7893789	8.909
7893790	5.673
7893791	4.446
7893792	8.090
7893793	6.259
7893794	5.196
7893795	5.357
7893796	5.183
7893797	3.050
7893798	3.509
7893799	2.416
7893800	8.655
7893801	5.341
7893802	9.557
7893803	4.417
7893804	2.941
7893805	6.197
7893806	6.485
7893807	6.459
7893808	11.537
7893809	6.497
7893810	4.751
7893811	4.559
7893812	4.505
7893813	5.301
7893814	6.015
7893815	10.724
7893816	9.817
7893817	5.496
7893818	5.327
7893819	3.028
7893820	9.918
7893821	8.739
7893822	5.333
7893823	3.495
7893824	5.294
7893825	5.933
7893826	3.161
7893827	9.245
7893828	4.743
7893829	2.138
7893830	3.326
7893831	4.820
7893832	3.658
7893833	6.507
7893834	7.901
7893835	7.918
7893836	10.336
7893837	3.354
7893838	10.547
7893839	3.941
7893840	7.328
7893841	5.444
7893842	5.091
7893843	3.369
7893844	3.068
7893845	3.382
7893846	2.311
7893847	6.132
7893848	4.362
7893849	7.258
7893850	10.409
7893851	4.196
7893853	6.440
7893854	2.573
7893855	9.350
7893856	10.999
7893857	6.644
7893858	2.101
7893859	3.695
7893860	2.539
7893861	6.762
7893862	7.243
7893863	2.393
7893864	2.563
7893865	2.183
7893866	9.748
7893867	6.406
7893868	5.392
7893869	4.828
7893870	5.806
7893871	6.473
7893872	5.516
7893873	5.277
7893874	5.435
7893875	7.018
7893876	4.945
7893877	5.092
7893878	5.950
7893879	5.369
7893880	10.192
7893881	5.632
7893882	5.265
7893883	9.856
7893884	6.599
7893885	2.765
7893886	9.682
7893887	3.105
7893888	7.364
7893889	7.260
7893890	4.774
7893891	2.301
7893892	8.810
7893893	8.623
7893894	3.590
7893895	2.707
7893896	7.407
7893897	2.759
7893898	2.455
7893899	4.659
7893900	6.521
7893901	8.519
7893902	5.448
7893904	11.655
7893905	8.385
7893906	4.299
7893907	2.992
7893908	8.284
7893909	4.012
7893910	5.333
7893911	3.032
7893912	6.406
7893913	6.138
7893914	8.503
7893915	3.675
7893916	4.264
7893917	2.965
7893918	4.312
7893919	9.625
7893920	3.073
7893921	7.343
7893922	7.479
7893923	11.736
7893924	4.845
7893925	6.192
7893926	9.741
7893927	3.100
7893928	8.930
7893929	4.641
7893930	3.864
7893931	2.611
7893932	5.589
7893933	7.407
7893934	3.535
7893935	2.394
7893936	4.854
7893937	9.106
7893938	6.969
7893939	7.868
7893940	3.303
7893941	6.465
7893942	3.150
7893943	2.808
7893944	1.844
7893945	4.825
7893946	7.027
7893947	5.427
7893948	9.771
7893949	9.377
7893950	3.276
7893951	5.169
7893952	8.503
7893953	4.304
7893954	6.175
7893955	3.318
7893956	10.941
7893957	4.624
7893958	5.915
7893959	5.811
7893960	7.852
7893961	3.811
7893962	5.702
7893963	2.715
7893964	4.481
7893965	4.391
7893966	8.128
7893967	5.293
7893968	7.578
7893969	2.895
7893970	3.889
7893971	2.544
7893972	9.502
7893973	8.838
7893974	3.549
7893975	2.117
7893976	4.107
7893977	2.136
7893978	4.503
7893979	7.988
7893980	3.813
7893981	7.756
7893982	2.081
7893983	4.373
7893984	2.542
7893985	5.304
7893986	7.325
7893987	4.413
7893988	2.079
7893989	4.904
7893990	3.489
7893991	9.572
7893992	5.602
7893993	10.611
7893994	2.727
7893995	3.301
7893996	2.989
7893997	4.864
7893998	5.734
7893999	2.590
7894000	10.694
7894001	7.658
7894002	5.563
7894003	2.835
7894004	2.394
7894005	8.593
7894006	4.137
7894007	10.405
7894008	6.417
7894009	4.598
7894010	5.342
7894011	8.015
7894012	11.571
7894013	3.374
7894014	2.587
7894015	5.136
7894016	4.075
7894017	4.836
7894018	5.855
7894019	10.273
7894020	6.562
7894021	3.343
7894022	3.880
7894023	2.857
7894024	2.886
7894025	2.774
7894026	7.982
7894027	3.985
7894028	3.677
7894029	9.126
7894030	4.322
7894031	6.995
7894032	3.301
7894033	11.727
7894034	2.978
7894035	3.840
7894036	10.947
7894037	8.737
7894038	2.973
7894039	5.785
7894040	2.780
7894041	7.982
7894042	6.934
7894043	11.094
7894044	8.027
7894045	3.351
7894046	5.862
7894047	2.955
7894048	6.569
7894049	5.355
7894050	3.189
7894051	12.053
7894052	6.690
7894053	2.478
7894054	4.886
7894055	8.266
7894056	6.659
7894057	9.440
7894058	10.024
7894059	5.986
7894060	5.028
7894061	8.544
7894062	8.428
7894063	6.088
7894064	3.714
7894065	4.810
7894066	4.337
7894067	7.956
7894068	9.149
7894069	2.470
7894070	11.158
7894071	2.960
7894072	8.291
7894073	3.684
7894074	9.785
7894075	4.782
7894076	8.799
7894077	3.443
7894078	6.458
7894079	4.182
7894080	5.864
7894081	5.325
7894082	3.728
7894083	10.915
7894084	2.572
7894085	6.849
7894086	10.850
7894087	8.330
7894088	5.596
7894089	8.539
7894090	4.446
7894091	3.762
7894092	6.004
7894093	3.303
7894094	4.661
7894095	5.203
7894096	5.560
7894097	4.644
7894098	11.635
7894099	2.735
7894100	10.342
7894101	4.121
7894102	9.852
7894103	5.629
7894104	9.010
7894105	3.381
7894106	5.484
7894107	9.495
7894108	3.894
7894109	3.806
7894110	10.780
7894111	4.387
7894112	3.925
7894113	2.349
7894114	12.481
7894115	8.621
7894116	5.190
7894117	7.444
7894118	11.023
7894119	8.651
7894120	5.427
7894121	4.848
7894122	12.166
7894123	1.938
7894124	5.919
7894125	10.061
7894126	7.125
7894128	4.265
7894129	4.053
7894130	2.530
7894131	8.018
7894132	6.301
7894133	2.820
7894134	8.596
7894135	9.883
7894136	10.557
7894137	2.064
7894138	7.006
7894139	2.561
7894140	3.882
7894141	3.787
7894142	4.998
7894143	2.566
7894144	3.224
7894145	9.695
7894146	6.480
7894147	4.160
7894148	8.004
7894149	3.279
7894150	2.463
7894151	3.033
7894152	4.638
7894153	5.886
7894154	5.276
7894155	6.105
7894156	4.697
7894157	4.141
7894158	8.032
7894159	4.306
7894160	6.423
7894161	6.396
7894162	4.272
7894163	4.386
7894165	5.787
7894166	2.208
7894167	5.903
7894168	3.092
7894169	3.717
7894170	2.893
7894171	11.072
7894172	3.235
7894173	3.689
7894174	4.380
7894175	2.231
7894176	9.138
7894177	5.055
7894178	4.337
7894179	3.867
7894180	5.047
7894181	6.556
7894182	3.367
7894183	3.015
7894184	4.331
7894185	11.391
7894186	10.498
7894187	2.973
7894188	8.161
7894189	6.685
7894190	2.541
7894191	3.610
7894192	10.174
7894193	4.399
7894194	5.044
7894195	9.958
7894196	7.073
7894197	3.322
7894198	1.998
7894199	6.033
7894200	4.273
7894201	4.340
7894202	5.148
7894203	6.990
7894204	6.748
7894205	8.497
7894206	2.622
7894207	9.711
7894208	4.331
7894209	7.956
7894210	4.459
7894211	8.227
7894212	9.688
7894213	9.382
7894214	10.431
7894215	5.427
7894216	4.065
7894217	4.300
7894218	5.432
7894219	3.482
7894220	7.707
7894221	4.491
7894222	2.955
7894223	10.364
7894224	5.806
7894225	4.995
7894226	8.077
7894227	3.554
7894228	3.849
7894229	4.886
7894230	3.094
7894231	7.052
7894232	8.249
7894233	5.398
7894234	5.382
7894235	7.025
7894236	12.495
7894237	6.186
7894238	2.135
7894239	10.734
7894240	3.952
7894241	5.277
7894242	3.628
7894243	2.224
7894244	4.759
7894245	2.539
7894246	5.993
7894247	4.863
7894248	2.256
7894249	8.652
7894250	2.440
7894251	4.868
7894252	9.840
7894253	5.102
7894254	5.207
7894255	2.701
7894256	9.951
7894257	4.678
