ID_REF	VALUE
7892674	6.689
7892675	5.741
7892676	2.696
7892677	9.272
7892678	6.740
7892679	5.015
7892680	8.056
7892681	6.574
7892682	2.490
7892683	4.099
7892684	8.801
7892685	5.444
7892686	5.893
7892687	5.141
7892688	8.100
7892689	3.625
7892690	3.341
7892691	2.159
7892692	7.399
7892693	6.673
7892694	6.328
7892695	4.822
7892696	5.327
7892697	5.770
7892698	2.101
7892699	5.148
7892700	4.550
7892701	10.801
7892702	4.244
7892703	6.710
7892704	12.500
7892705	7.186
7892706	7.138
7892707	8.844
7892708	5.053
7892709	2.048
7892710	2.619
7892711	5.366
7892712	7.718
7892713	9.369
7892714	2.088
7892715	3.094
7892716	4.000
7892717	3.950
7892718	3.673
7892719	7.714
7892720	6.714
7892721	7.031
7892722	1.813
7892723	2.671
7892724	3.730
7892725	3.046
7892726	3.418
7892727	3.065
7892728	3.747
7892729	4.759
7892730	2.781
7892731	4.647
7892732	2.954
7892733	2.952
7892734	5.404
7892735	3.867
7892736	3.189
7892737	3.685
7892738	7.117
7892739	4.319
7892740	2.973
7892741	6.880
7892742	7.855
7892743	2.244
7892744	7.055
7892745	7.657
7892746	2.808
7892747	6.170
7892748	7.967
7892749	5.156
7892750	3.749
7892751	7.012
7892752	2.418
7892753	11.953
7892754	4.609
7892755	3.300
7892756	2.055
7892757	6.983
7892758	4.670
7892759	5.821
7892760	4.519
7892761	5.030
7892762	11.862
7892763	7.292
7892764	9.548
7892765	7.578
7892766	10.511
7892767	2.323
7892768	2.592
7892769	2.397
7892770	10.335
7892771	8.703
7892772	3.426
7892773	6.624
7892774	6.126
7892775	6.328
7892776	9.572
7892777	4.233
7892778	6.116
7892779	5.222
7892780	4.475
7892781	3.229
7892782	10.203
7892783	8.749
7892784	4.692
7892785	3.306
7892786	7.820
7892787	3.955
7892788	8.934
7892789	5.314
7892790	2.515
7892791	10.249
7892792	5.126
7892793	3.383
7892794	4.334
7892795	5.217
7892796	11.914
7892797	6.323
7892798	3.659
7892799	3.367
7892800	2.294
7892801	3.076
7892802	9.487
7892803	11.182
7892804	4.016
7892805	2.930
7892806	2.170
7892807	5.504
7892808	8.062
7892809	3.503
7892810	4.016
7892811	2.713
7892812	4.984
7892813	3.578
7892814	8.661
7892815	2.451
7892816	7.703
7892817	12.329
7892818	2.352
7892819	2.534
7892820	9.013
7892821	2.398
7892822	2.958
7892823	5.994
7892824	7.811
7892825	2.553
7892826	6.897
7892827	10.763
7892828	2.332
7892829	11.222
7892830	9.919
7892831	8.746
7892832	6.843
7892833	2.840
7892834	3.722
7892835	10.787
7892836	10.481
7892837	9.488
7892838	8.645
7892839	2.141
7892840	5.576
7892841	8.981
7892842	2.670
7892843	4.976
7892844	3.035
7892845	6.306
7892846	11.906
7892847	7.593
7892848	8.788
7892849	2.221
7892850	6.713
7892851	5.176
7892852	5.345
7892853	10.131
7892854	3.756
7892855	4.198
7892856	4.746
7892857	10.124
7892858	2.003
7892859	5.247
7892860	3.494
7892861	10.247
7892862	9.687
7892863	6.377
7892864	2.516
7892865	8.482
7892866	3.428
7892867	3.308
7892868	11.345
7892869	7.124
7892870	7.877
7892871	6.647
7892872	6.757
7892873	3.982
7892874	3.836
7892875	4.740
7892876	3.971
7892877	4.060
7892878	4.252
7892879	3.224
7892880	10.016
7892881	3.130
7892882	8.866
7892883	2.717
7892884	9.568
7892885	3.850
7892886	4.218
7892887	2.476
7892888	6.472
7892889	10.696
7892890	9.996
7892891	10.960
7892892	4.872
7892893	8.123
7892894	9.609
7892895	5.860
7892896	10.284
7892897	5.694
7892898	6.825
7892899	9.847
7892900	11.384
7892901	10.318
7892902	11.777
7892903	6.271
7892904	4.354
7892905	3.804
7892906	10.715
7892907	10.589
7892908	5.173
7892909	4.839
7892910	4.069
7892911	5.894
7892912	3.595
7892913	7.065
7892914	2.796
7892915	6.761
7892916	4.986
7892917	4.110
7892918	5.668
7892919	6.230
7892920	9.027
7892921	2.869
7892922	2.953
7892923	2.332
7892924	10.323
7892925	8.189
7892926	6.998
7892927	3.531
7892928	9.347
7892929	2.673
7892930	10.532
7892931	5.006
7892932	7.708
7892933	6.424
7892934	5.459
7892935	7.960
7892936	3.115
7892937	5.573
7892938	8.087
7892939	8.791
7892940	9.964
7892941	9.897
7892942	4.199
7892943	2.182
7892944	7.985
7892945	2.424
7892946	4.569
7892947	10.014
7892948	9.690
7892949	5.862
7892950	2.398
7892951	6.663
7892952	4.730
7892953	5.515
7892954	9.971
7892955	8.809
7892956	9.969
7892957	4.256
7892958	4.120
7892959	6.208
7892960	9.325
7892961	3.599
7892962	3.956
7892963	4.345
7892964	3.674
7892965	2.609
7892966	8.875
7892967	9.055
7892968	8.126
7892969	9.869
7892970	2.475
7892971	2.175
7892972	10.682
7892973	2.840
7892974	4.798
7892975	2.651
7892976	3.671
7892977	9.345
7892978	8.218
7892979	9.873
7892980	3.781
7892981	9.602
7892982	4.529
7892983	11.091
7892984	5.281
7892985	4.426
7892986	11.158
7892987	11.157
7892988	2.381
7892989	5.348
7892990	4.958
7892991	7.096
7892992	10.577
7892993	9.069
7892994	2.446
7892995	2.941
7892996	5.884
7892997	2.510
7892998	8.201
7892999	2.995
7893000	4.407
7893001	7.648
7893002	10.097
7893003	4.984
7893004	5.723
7893005	2.853
7893006	4.835
7893007	7.118
7893008	4.059
7893009	3.721
7893010	5.278
7893011	3.729
7893012	10.086
7893013	4.499
7893014	4.378
7893015	10.118
7893016	3.523
7893017	5.468
7893018	4.417
7893019	6.666
7893021	2.995
7893022	3.226
7893023	7.928
7893024	2.729
7893025	6.655
7893026	4.654
7893027	3.575
7893028	5.382
7893029	8.518
7893030	3.603
7893031	7.086
7893032	5.943
7893033	6.588
7893034	5.648
7893035	4.215
7893036	7.368
7893037	5.828
7893038	2.559
7893039	9.083
7893040	5.818
7893041	2.660
7893042	8.281
7893043	6.130
7893044	2.513
7893045	2.111
7893046	3.225
7893047	3.921
7893048	6.572
7893049	2.441
7893050	8.031
7893051	3.899
7893052	3.435
7893053	4.123
7893055	7.007
7893056	4.155
7893057	2.434
7893058	8.012
7893059	3.560
7893060	4.214
7893061	9.017
7893062	3.690
7893063	5.189
7893064	7.855
7893065	2.928
7893066	2.641
7893067	7.512
7893068	4.843
7893069	5.650
7893070	10.462
7893071	5.068
7893072	4.816
7893073	8.786
7893074	5.461
7893075	4.910
7893076	3.125
7893077	12.063
7893078	1.941
7893079	8.273
7893080	3.408
7893081	10.323
7893082	4.026
7893083	4.655
7893084	8.252
7893085	9.256
7893086	8.553
7893087	9.012
7893088	3.749
7893089	5.192
7893090	9.982
7893091	8.133
7893092	3.572
7893093	3.073
7893094	9.461
7893095	3.722
7893096	8.341
7893097	8.974
7893098	6.086
7893099	4.439
7893100	3.049
7893101	11.688
7893102	4.745
7893103	11.609
7893104	8.672
7893105	8.676
7893106	5.631
7893107	2.449
7893108	2.675
7893109	3.388
7893110	5.235
7893111	7.255
7893112	6.048
7893113	7.329
7893114	3.948
7893115	4.387
7893116	8.570
7893117	2.445
7893118	5.916
7893119	5.693
7893120	4.430
7893121	8.799
7893122	7.038
7893123	7.503
7893124	3.690
7893125	5.214
7893126	3.054
7893127	3.293
7893128	4.466
7893129	4.248
7893130	10.096
7893131	9.420
7893132	3.850
7893133	11.439
7893134	6.379
7893135	2.432
7893136	3.633
7893137	4.040
7893138	11.583
7893139	11.934
7893140	9.594
7893141	7.459
7893142	5.986
7893143	2.531
7893144	3.049
7893145	3.541
7893146	3.560
7893147	11.746
7893148	7.885
7893149	3.267
7893150	7.455
7893151	5.755
7893152	9.861
7893153	10.328
7893154	7.236
7893155	4.595
7893156	3.336
7893157	2.455
7893158	4.951
7893159	5.782
7893160	9.042
7893161	2.276
7893162	4.277
7893163	2.663
7893164	8.467
7893165	5.594
7893166	5.458
7893167	3.995
7893168	7.047
7893169	6.115
7893170	6.383
7893171	7.199
7893172	7.272
7893173	10.438
7893174	2.355
7893175	4.833
7893176	2.363
7893177	5.401
7893178	3.510
7893179	4.445
7893180	4.530
7893181	7.691
7893182	5.884
7893183	2.541
7893184	6.204
7893185	4.854
7893186	3.175
7893187	9.980
7893188	6.774
7893189	11.916
7893190	5.621
7893191	10.137
7893192	2.761
7893193	2.317
7893194	8.942
7893195	2.879
7893196	10.033
7893197	2.308
7893198	2.124
7893199	2.407
7893200	2.100
7893201	10.082
7893202	7.252
7893203	2.297
7893204	6.534
7893205	10.366
7893206	4.508
7893207	5.174
7893208	7.226
7893209	6.526
7893210	6.540
7893211	3.621
7893212	5.767
7893213	4.121
7893214	2.875
7893215	5.403
7893216	3.985
7893217	9.749
7893218	12.078
7893219	4.863
7893220	7.729
7893221	2.122
7893222	4.663
7893223	4.185
7893224	4.414
7893225	6.517
7893226	3.331
7893227	6.343
7893228	6.204
7893229	4.923
7893230	1.986
7893231	10.787
7893232	3.905
7893233	2.646
7893234	5.286
7893235	7.096
7893236	5.048
7893237	8.077
7893238	8.454
7893239	3.576
7893240	9.930
7893241	3.729
7893242	8.655
7893243	3.854
7893244	8.483
7893245	3.843
7893246	5.680
7893247	9.169
7893248	7.345
7893249	4.718
7893250	5.864
7893251	3.887
7893252	3.075
7893253	3.683
7893254	6.162
7893255	3.916
7893256	4.064
7893257	7.357
7893258	7.991
7893259	7.893
7893260	3.525
7893261	10.372
7893262	7.599
7893263	4.375
7893264	11.343
7893265	3.885
7893266	9.211
7893267	3.650
7893268	7.254
7893269	4.326
7893270	11.713
7893271	9.220
7893272	10.018
7893273	6.423
7893274	1.935
7893275	3.545
7893276	3.039
7893277	3.966
7893278	4.655
7893279	2.843
7893280	3.110
7893281	10.781
7893282	3.608
7893283	8.566
7893284	4.997
7893285	4.371
7893286	4.263
7893287	2.728
7893288	6.313
7893289	9.951
7893290	5.193
7893291	5.585
7893292	2.724
7893293	2.137
7893294	7.435
7893295	2.223
7893296	3.732
7893297	8.766
7893298	9.076
7893299	5.215
7893300	4.913
7893301	2.620
7893302	5.981
7893303	2.429
7893304	6.990
7893305	3.947
7893306	5.969
7893307	6.126
7893308	4.710
7893309	6.720
7893310	5.147
7893311	9.039
7893312	1.795
7893313	8.064
7893314	7.312
7893315	5.678
7893316	11.017
7893317	2.717
7893318	6.072
7893319	7.312
7893320	7.146
7893321	10.750
7893322	4.733
7893323	2.629
7893324	5.746
7893325	6.891
7893326	2.719
7893327	3.232
7893328	2.947
7893329	5.201
7893330	3.553
7893331	3.031
7893332	6.751
7893333	7.704
7893334	8.099
7893335	7.500
7893336	9.425
7893337	6.601
7893338	7.113
7893339	10.258
7893340	7.305
7893341	6.306
7893342	5.180
7893343	9.462
7893344	8.497
7893345	12.294
7893346	9.171
7893347	2.055
7893348	6.526
7893349	6.967
7893350	6.827
7893351	8.482
7893352	2.576
7893353	5.541
7893354	9.986
7893355	3.180
7893356	8.199
7893357	10.112
7893358	2.805
7893359	6.580
7893360	4.619
7893361	5.215
7893362	9.324
7893363	10.349
7893364	10.252
7893365	3.666
7893366	5.957
7893367	7.292
7893368	2.076
7893369	7.649
7893370	4.057
7893371	12.153
7893372	2.474
7893373	6.280
7893374	10.478
7893375	3.667
7893376	3.954
7893377	2.110
7893378	2.326
7893379	1.975
7893380	2.790
7893381	2.682
7893382	10.191
7893383	5.343
7893384	5.375
7893385	10.193
7893386	12.234
7893387	2.865
7893388	3.688
7893389	2.014
7893390	10.634
7893391	7.708
7893392	4.373
7893393	9.787
7893394	9.839
7893395	6.788
7893396	5.640
7893397	3.653
7893398	2.562
7893399	8.440
7893400	2.348
7893401	4.006
7893402	7.859
7893403	7.443
7893404	4.085
7893405	6.208
7893406	2.156
7893407	8.999
7893408	3.423
7893409	3.621
7893410	6.400
7893411	4.938
7893412	2.798
7893413	6.930
7893414	10.778
7893415	5.426
7893416	4.367
7893417	2.625
7893418	7.184
7893419	11.441
7893420	7.093
7893421	7.454
7893422	11.073
7893423	2.550
7893424	10.645
7893425	1.975
7893426	2.472
7893427	3.432
7893428	7.512
7893429	3.189
7893430	2.866
7893431	3.244
7893432	6.718
7893433	4.275
7893434	2.144
7893435	7.508
7893436	6.549
7893437	2.890
7893438	7.280
7893439	9.272
7893440	1.984
7893441	7.508
7893442	8.825
7893443	6.051
7893444	6.373
7893445	4.067
7893446	3.642
7893447	8.369
7893448	9.415
7893449	8.623
7893450	2.876
7893451	2.899
7893452	5.540
7893453	7.229
7893454	7.764
7893455	7.675
7893456	2.794
7893457	2.932
7893458	8.912
7893459	4.920
7893460	10.992
7893461	7.730
7893462	5.670
7893463	4.784
7893464	5.823
7893465	3.234
7893466	11.610
7893467	5.904
7893468	5.959
7893469	9.785
7893470	4.380
7893471	8.506
7893472	5.666
7893473	4.671
7893474	3.544
7893475	4.983
7893476	8.006
7893477	6.832
7893478	6.088
7893479	2.321
7893480	5.604
7893481	7.291
7893482	5.455
7893483	6.854
7893484	3.342
7893485	9.839
7893486	10.758
7893487	4.390
7893488	5.735
7893489	1.866
7893490	2.764
7893491	9.582
7893492	3.110
7893493	6.230
7893494	9.122
7893495	3.163
7893496	4.100
7893497	8.753
7893498	10.213
7893499	2.266
7893500	8.357
7893501	5.343
7893502	2.175
7893503	6.548
7893504	8.100
7893505	2.677
7893506	5.886
7893507	11.970
7893508	2.453
7893509	2.742
7893510	3.556
7893511	9.397
7893512	2.786
7893513	6.011
7893514	4.872
7893515	8.619
7893516	10.929
7893517	6.510
7893518	8.091
7893519	4.189
7893520	2.780
7893521	2.651
7893522	2.377
7893523	6.720
7893524	8.384
7893525	3.842
7893526	5.222
7893527	7.010
7893528	5.582
7893529	5.505
7893530	10.412
7893531	5.558
7893532	2.195
7893533	4.842
7893534	8.247
7893535	4.111
7893536	10.766
7893537	3.195
7893538	5.524
7893539	9.161
7893540	10.430
7893541	2.423
7893542	6.687
7893543	10.664
7893544	5.614
7893545	9.492
7893546	6.747
7893547	11.984
7893548	3.681
7893549	5.721
7893550	10.865
7893551	9.745
7893552	7.649
7893553	2.840
7893554	9.528
7893555	6.500
7893556	4.103
7893557	5.318
7893558	8.029
7893559	12.345
7893560	4.954
7893561	9.776
7893562	5.271
7893563	3.866
7893564	11.515
7893565	3.552
7893566	3.038
7893567	4.399
7893568	3.460
7893569	2.574
7893570	4.471
7893571	9.171
7893572	6.532
7893573	8.857
7893574	9.998
7893575	4.233
7893576	2.583
7893577	4.989
7893578	2.949
7893579	2.701
7893580	4.477
7893581	5.106
7893582	11.550
7893583	6.403
7893584	3.683
7893585	7.232
7893586	5.756
7893587	5.452
7893588	5.412
7893589	3.939
7893590	4.668
7893591	11.253
7893592	9.531
7893593	9.695
7893594	7.186
7893595	3.197
7893596	4.830
7893597	2.472
7893598	7.081
7893599	6.475
7893600	4.795
7893601	5.987
7893602	10.503
7893603	9.072
7893604	3.928
7893605	10.100
7893606	4.714
7893607	3.623
7893608	6.903
7893609	9.771
7893610	4.922
7893611	3.967
7893612	2.734
7893613	8.331
7893614	2.303
7893615	5.262
7893616	5.686
7893617	6.310
7893618	3.696
7893619	7.999
7893620	2.195
7893621	2.031
7893622	3.075
7893623	2.865
7893624	4.181
7893625	2.200
7893626	2.420
7893627	5.575
7893628	9.137
7893629	2.443
7893630	3.961
7893631	4.856
7893632	11.777
7893633	9.499
7893634	9.199
7893635	3.626
7893636	2.276
7893637	7.055
7893638	2.384
7893639	9.077
7893640	8.269
7893641	9.478
7893642	11.205
7893643	2.525
7893644	7.412
7893645	5.592
7893646	8.633
7893647	11.290
7893648	3.357
7893649	7.569
7893650	11.366
7893651	8.789
7893652	3.609
7893653	5.411
7893654	5.827
7893655	4.148
7893656	2.226
7893657	5.342
7893658	5.182
7893659	4.409
7893660	8.677
7893661	8.391
7893662	11.273
7893663	4.875
7893664	8.763
7893665	3.252
7893666	2.450
7893667	2.414
7893668	1.986
7893669	4.999
7893670	9.509
7893671	3.919
7893672	6.870
7893673	4.771
7893674	1.905
7893675	7.786
7893676	11.130
7893677	11.688
7893678	2.203
7893679	2.766
7893681	1.778
7893682	7.381
7893683	6.622
7893684	8.692
7893685	8.504
7893686	4.180
7893687	2.216
7893688	2.116
7893689	10.354
7893690	8.912
7893691	2.355
7893692	8.911
7893693	2.811
7893694	2.118
7893695	6.159
7893696	6.698
7893697	3.184
7893698	4.813
7893699	5.174
7893700	7.982
7893701	9.139
7893702	1.960
7893703	5.812
7893704	4.026
7893705	6.944
7893706	4.254
7893707	4.483
7893708	7.134
7893709	8.985
7893710	10.216
7893711	5.631
7893712	3.559
7893713	5.274
7893714	7.311
7893715	8.486
7893716	3.850
7893717	6.749
7893718	3.269
7893719	2.110
7893720	7.860
7893721	6.303
7893722	5.664
7893723	3.836
7893724	5.581
7893725	11.266
7893726	6.197
7893727	12.129
7893728	6.873
7893729	6.814
7893730	5.207
7893731	7.297
7893732	9.615
7893733	11.367
7893734	10.951
7893735	4.705
7893736	5.921
7893737	6.111
7893738	9.186
7893739	9.751
7893740	9.549
7893741	2.686
7893742	2.048
7893743	7.029
7893744	6.759
7893745	5.680
7893746	3.187
7893747	7.141
7893748	5.028
7893749	2.597
7893750	4.604
7893751	6.110
7893752	9.129
7893753	2.097
7893754	4.552
7893755	2.195
7893756	3.373
7893757	3.547
7893758	4.193
7893759	9.932
7893760	2.960
7893761	6.163
7893762	11.940
7893763	11.824
7893764	4.229
7893765	4.642
7893766	8.006
7893767	3.651
7893768	7.903
7893769	6.750
7893770	4.111
7893771	5.261
7893772	3.534
7893773	11.272
7893774	6.991
7893775	2.128
7893776	2.327
7893777	7.780
7893778	8.005
7893779	8.275
7893780	2.712
7893781	7.553
7893782	9.076
7893783	10.350
7893784	6.777
7893785	11.189
7893786	6.807
7893787	2.579
7893788	8.919
7893789	8.505
7893790	5.940
7893791	4.816
7893792	7.909
7893793	6.135
7893794	4.555
7893795	6.120
7893796	5.592
7893797	3.885
7893798	3.928
7893799	2.892
7893800	8.847
7893801	4.811
7893802	9.383
7893803	4.193
7893804	3.927
7893805	5.718
7893806	6.733
7893807	6.744
7893808	11.653
7893809	5.956
7893810	2.852
7893811	5.036
7893812	4.615
7893813	6.029
7893814	4.471
7893815	10.713
7893816	9.963
7893817	5.576
7893818	5.346
7893819	3.379
7893820	9.903
7893821	8.968
7893822	5.540
7893823	2.965
7893824	5.023
7893825	5.701
7893826	3.356
7893827	8.647
7893828	4.875
7893829	2.411
7893830	4.201
7893831	5.265
7893832	4.088
7893833	7.201
7893834	7.854
7893835	8.426
7893836	10.631
7893837	3.823
7893838	10.496
7893839	4.771
7893840	7.282
7893841	5.255
7893842	5.268
7893843	3.646
7893844	2.851
7893845	3.171
7893846	2.246
7893847	6.177
7893848	4.631
7893849	7.649
7893850	10.522
7893851	4.701
7893853	6.662
7893854	2.696
7893855	9.313
7893856	10.885
7893857	6.722
7893858	2.244
7893859	4.195
7893860	3.974
7893861	7.340
7893862	7.835
7893863	2.885
7893864	2.728
7893865	2.610
7893866	10.329
7893867	6.023
7893868	5.050
7893869	5.282
7893870	5.959
7893871	6.292
7893872	5.530
7893873	5.897
7893874	4.882
7893875	7.400
7893876	6.201
7893877	5.046
7893878	5.198
7893879	4.726
7893880	10.585
7893881	5.592
7893882	3.681
7893883	10.069
7893884	6.211
7893885	2.222
7893886	9.199
7893887	3.202
7893888	7.558
7893889	7.705
7893890	4.658
7893891	2.244
7893892	8.521
7893893	8.512
7893894	2.846
7893895	2.804
7893896	7.576
7893897	2.613
7893898	2.660
7893899	4.495
7893900	6.787
7893901	8.257
7893902	6.787
7893904	11.866
7893905	8.679
7893906	4.187
7893907	4.821
7893908	8.109
7893909	3.786
7893910	5.806
7893911	3.110
7893912	6.883
7893913	6.423
7893914	8.605
7893915	4.031
7893916	5.144
7893917	2.658
7893918	3.881
7893919	9.888
7893920	3.840
7893921	7.554
7893922	6.938
7893923	11.489
7893924	6.936
7893925	5.750
7893926	10.235
7893927	2.841
7893928	8.843
7893929	5.092
7893930	3.807
7893931	2.586
7893932	6.245
7893933	7.709
7893934	4.452
7893935	2.251
7893936	5.442
7893937	9.046
7893938	6.885
7893939	7.568
7893940	3.583
7893941	7.013
7893942	2.891
7893943	3.245
7893944	2.090
7893945	5.148
7893946	6.882
7893947	5.727
7893948	9.853
7893949	9.442
7893950	3.613
7893951	5.404
7893952	8.144
7893953	4.413
7893954	6.161
7893955	3.344
7893956	11.309
7893957	4.863
7893958	6.551
7893959	6.220
7893960	7.860
7893961	4.735
7893962	5.478
7893963	2.639
7893964	3.880
7893965	3.699
7893966	8.613
7893967	6.241
7893968	7.286
7893969	3.101
7893970	3.011
7893971	2.516
7893972	9.390
7893973	9.096
7893974	3.574
7893975	2.317
7893976	3.635
7893977	2.214
7893978	4.445
7893979	7.760
7893980	3.861
7893981	8.258
7893982	1.905
7893983	4.683
7893984	2.628
7893985	4.718
7893986	7.649
7893987	4.011
7893988	2.069
7893989	5.464
7893990	3.113
7893991	8.524
7893992	4.740
7893993	11.075
7893994	2.953
7893995	3.214
7893996	2.998
7893997	5.454
7893998	5.706
7893999	2.482
7894000	10.607
7894001	7.987
7894002	5.242
7894003	3.003
7894004	2.476
7894005	9.034
7894006	3.350
7894007	10.274
7894008	6.478
7894009	4.375
7894010	5.454
7894011	7.681
7894012	11.886
7894013	3.506
7894014	2.199
7894015	5.212
7894016	3.822
7894017	4.701
7894018	4.742
7894019	10.526
7894020	7.266
7894021	3.283
7894022	5.130
7894023	2.420
7894024	3.233
7894025	3.210
7894026	8.453
7894027	4.744
7894028	3.960
7894029	9.252
7894030	4.373
7894031	7.208
7894032	3.790
7894033	12.084
7894034	3.266
7894035	3.027
7894036	10.875
7894037	8.485
7894038	3.432
7894039	5.671
7894040	2.907
7894041	7.708
7894042	7.252
7894043	11.173
7894044	8.409
7894045	3.548
7894046	5.325
7894047	3.319
7894048	6.757
7894049	5.316
7894050	3.025
7894051	12.269
7894052	6.853
7894053	2.663
7894054	3.987
7894055	8.144
7894056	6.555
7894057	9.452
7894058	10.577
7894059	6.814
7894060	4.709
7894061	8.464
7894062	8.642
7894063	6.936
7894064	3.932
7894065	5.003
7894066	3.741
7894067	8.239
7894068	9.356
7894069	4.269
7894070	11.322
7894071	2.734
7894072	8.213
7894073	3.759
7894074	9.607
7894075	4.495
7894076	9.306
7894077	3.340
7894078	6.885
7894079	4.022
7894080	5.905
7894081	5.317
7894082	4.035
7894083	10.917
7894084	2.328
7894085	6.711
7894086	10.558
7894087	8.521
7894088	6.422
7894089	8.570
7894090	3.881
7894091	4.163
7894092	6.287
7894093	3.583
7894094	4.809
7894095	5.063
7894096	5.461
7894097	5.575
7894098	11.892
7894099	2.329
7894100	10.195
7894101	4.139
7894102	10.555
7894103	4.870
7894104	9.312
7894105	3.480
7894106	4.715
7894107	9.924
7894108	4.015
7894109	3.174
7894110	10.783
7894111	4.770
7894112	5.217
7894113	2.669
7894114	12.476
7894115	8.747
7894116	5.461
7894117	8.298
7894118	10.700
7894119	8.667
7894120	3.763
7894121	4.865
7894122	11.983
7894123	1.850
7894124	5.381
7894125	10.316
7894126	7.112
7894128	4.659
7894129	3.213
7894130	2.513
7894131	7.942
7894132	6.603
7894133	2.547
7894134	8.922
7894135	10.224
7894136	11.122
7894137	1.998
7894138	6.772
7894139	2.688
7894140	4.170
7894141	4.327
7894142	5.111
7894143	2.005
7894144	3.166
7894145	9.380
7894146	6.787
7894147	4.194
7894148	7.001
7894149	2.926
7894150	2.597
7894151	3.085
7894152	4.918
7894153	6.022
7894154	5.643
7894155	6.515
7894156	5.288
7894157	4.467
7894158	8.263
7894159	5.481
7894160	6.995
7894161	6.350
7894162	4.452
7894163	4.545
7894165	6.013
7894166	2.254
7894167	6.585
7894168	3.674
7894169	3.148
7894170	2.920
7894171	11.269
7894172	3.469
7894173	4.324
7894174	4.465
7894175	2.091
7894176	8.863
7894177	5.347
7894178	4.601
7894179	3.386
7894180	5.286
7894181	6.512
7894182	3.438
7894183	2.655
7894184	5.620
7894185	11.652
7894186	10.654
7894187	4.073
7894188	7.977
7894189	6.942
7894190	2.623
7894191	3.405
7894192	10.465
7894193	4.780
7894194	5.359
7894195	10.246
7894196	6.498
7894197	2.937
7894198	1.975
7894199	3.526
7894200	4.205
7894201	5.043
7894202	4.192
7894203	7.161
7894204	7.151
7894205	8.982
7894206	3.234
7894207	9.339
7894208	4.584
7894209	8.051
7894210	5.340
7894211	8.435
7894212	10.115
7894213	9.107
7894214	10.563
7894215	5.575
7894216	5.194
7894217	3.654
7894218	5.947
7894219	4.272
7894220	7.674
7894221	4.617
7894222	2.983
7894223	10.098
7894224	5.487
7894225	4.843
7894226	7.906
7894227	3.439
7894228	3.974
7894229	4.476
7894230	2.612
7894231	7.026
7894232	8.383
7894233	6.482
7894234	5.350
7894235	6.728
7894236	12.431
7894237	5.579
7894238	3.056
7894239	10.712
7894240	4.149
7894241	5.181
7894242	3.560
7894243	1.976
7894244	5.780
7894245	2.274
7894246	6.199
7894247	5.035
7894248	2.228
7894249	8.390
7894250	2.273
7894251	4.844
7894252	9.551
7894253	5.221
7894254	5.135
7894255	2.090
7894256	9.862
7894257	5.279
