ID_REF	VALUE
7892768	2.619
7892769	2.471
7892770	10.350
7892771	8.700
7892772	3.827
7892773	6.540
7892774	5.910
7892775	5.210
7892776	9.472
7892777	3.615
7892778	5.635
7892779	4.002
7892780	4.544
7892781	3.689
7892782	10.530
7892783	8.481
7892784	3.707
7892785	3.589
7892786	8.041
7892787	2.929
7892788	9.872
7892789	4.026
7892790	2.389
7892791	10.127
7892792	5.108
7892793	4.019
7892794	4.936
7892795	4.511
7892796	12.142
7892797	6.110
7892798	4.027
7892799	2.990
7892800	2.487
7892801	2.854
7892802	8.186
7892803	10.923
7892804	4.330
7892805	2.804
7892806	2.292
7892807	5.385
7892808	8.249
7892809	3.860
7892810	3.477
7892811	3.233
7892812	4.671
7892813	3.359
7892814	8.667
7892815	2.442
7892816	7.450
7892817	12.115
7892818	2.306
7892819	2.047
7892820	8.460
7892821	2.180
7892822	3.697
7892823	5.367
7892824	7.554
7892825	3.516
7892826	6.750
7892827	10.869
7892828	2.235
7892829	11.054
7892830	10.422
7892831	8.878
7892832	7.935
7892833	2.593
7892834	3.153
7892835	10.074
7892836	9.626
7892837	10.177
7892838	9.333
7892839	2.263
7892840	6.148
7892841	8.643
7892842	2.883
7892843	4.896
7892844	2.695
7892845	6.352
7892846	11.664
7892847	8.574
7892848	8.698
7892849	2.458
7892850	7.013
7892851	4.585
7892852	4.690
7892853	9.845
7892854	2.702
7892855	3.276
7892856	4.536
7892857	9.857
7892858	2.914
7892859	5.050
7892860	3.523
7892861	9.599
7892862	10.315
7892863	5.578
7892864	2.824
7892865	8.417
7892866	3.177
7892867	2.776
7892868	11.382
7892869	7.181
7892870	8.205
7892871	6.532
7892872	7.217
7892873	3.897
7892874	3.362
7892875	4.015
7892876	4.563
7892877	3.286
7892878	3.516
7892879	2.856
7892880	9.907
7892881	2.637
7892882	8.838
7892883	2.531
7892884	9.663
7892885	3.579
7892886	3.628
7892887	2.925
7892888	6.114
7892889	11.021
7892890	10.774
7892891	11.178
7892892	5.155
7892893	7.967
7892894	10.384
7892895	5.482
7892896	11.253
7892897	5.807
7892898	6.808
7892899	9.691
7892900	10.874
7892901	10.117
7892902	12.124
7892903	5.488
7892904	3.882
7892905	3.599
7892906	10.800
7892907	9.916
7892908	4.824
7892909	5.009
7892910	5.655
7892911	5.162
7892912	3.401
7892913	6.221
7892914	4.568
7892915	6.738
7892916	4.931
7892917	3.522
7892918	5.467
7892919	5.229
7892920	8.999
7892921	2.499
7892922	2.881
7892923	2.236
7892924	10.266
7892925	8.297
7892926	7.128
7892927	4.367
7892928	9.439
7892929	2.388
7892930	10.413
7892931	3.803
7892932	6.849
7892933	5.479
7892934	5.328
7892935	8.522
7892936	3.751
7892937	5.939
7892938	7.148
7892939	9.630
7892940	10.105
7892941	9.787
7892942	3.927
7892943	2.201
7892944	8.659
7892945	2.428
7892946	4.628
7892947	11.124
7892948	9.828
7892949	6.096
7892950	2.630
7892951	6.734
7892952	5.255
7892953	4.917
7892954	8.944
7892955	9.028
7892956	10.175
7892957	3.852
7892958	3.588
7892959	6.228
7892960	9.060
7892961	4.184
7892962	3.688
7892963	3.041
7892964	3.980
7892965	2.681
7892966	9.061
7892967	9.227
7892968	8.488
7892969	10.171
7892970	2.649
7892971	2.202
7892972	9.867
7892973	3.053
7892974	4.170
7892975	3.392
7892976	4.678
7892977	9.245
7892978	7.203
7892979	9.998
7892980	3.636
7892981	8.898
7892982	3.843
7892983	10.714
7892984	5.001
7892985	4.230
7892986	10.897
7892987	11.080
7892988	2.200
7892989	5.478
7892990	5.264
7892991	7.437
7892992	10.492
7892993	9.302
7892994	2.311
7892995	2.820
7892996	5.806
7892997	2.933
7892998	8.452
7892999	2.810
7893000	3.517
7893001	8.571
7893002	9.743
7893003	4.642
7893004	6.579
7893005	2.638
7893006	5.517
7893007	6.717
7893008	4.849
7893009	3.553
7893010	5.476
7893011	3.631
7893012	9.809
7893013	4.839
7893014	5.564
7893015	10.508
7893016	3.138
7893017	5.607
7893018	4.082
7893019	7.048
7893021	2.844
7893022	3.118
7893023	7.567
7893024	3.291
7893025	6.388
7893026	4.482
7893027	4.049
7893028	4.449
7893029	8.893
7893030	3.974
7893031	6.761
7893032	5.921
7893033	5.704
7893034	5.184
7893035	4.662
7893036	7.071
7893037	5.347
7893038	2.686
7893039	9.518
7893040	6.512
7893041	2.952
7893042	7.920
7893043	5.518
7893044	2.726
7893045	1.998
7893046	2.947
7893047	3.182
7893048	6.142
7893049	2.542
7893050	8.072
7893051	3.937
7893052	3.617
7893053	4.053
7893055	6.328
7893056	4.155
7893057	2.213
7893058	9.158
7893059	3.182
7893060	4.148
7893061	9.269
7893062	4.606
7893063	4.766
7893064	7.629
7893065	2.943
7893066	2.763
7893067	8.002
7893068	4.624
7893069	5.897
7893070	10.353
7893071	5.229
7893072	4.028
7893073	9.826
7893074	5.523
7893075	5.898
7893076	2.915
7893077	12.139
7893078	2.110
7893079	8.550
7893080	3.126
7893081	10.300
7893082	4.014
7893083	4.492
7893084	7.888
7893085	9.040
7893086	9.044
7893087	8.866
7893088	5.626
7893089	5.142
7893090	9.099
7893091	6.436
7893092	3.556
7893093	2.732
7893094	9.247
7893095	3.176
7893096	8.115
7893097	7.862
7893098	5.987
7893099	5.122
7893100	3.898
7893101	12.041
7893102	3.786
7893103	11.434
7893104	7.969
7893105	8.798
7893106	6.060
7893107	2.733
7893108	2.474
7893109	3.540
7893110	4.668
7893111	6.759
7893112	5.278
7893113	7.231
7893114	3.287
7893115	3.345
7893116	8.310
7893117	2.538
7893118	6.617
7893119	5.366
7893120	4.383
7893121	8.848
7893122	6.652
7893123	7.170
7893124	3.868
7893125	5.856
7893126	3.124
7893127	3.758
7893128	4.779
7893129	4.111
7893130	10.305
7893131	8.939
7893132	3.348
7893133	11.318
7893134	5.517
7893135	2.235
7893136	3.116
7893137	4.422
7893138	11.867
7893139	11.275
7893140	9.849
7893141	6.999
7893142	6.220
7893143	3.353
7893144	2.909
7893145	3.152
7893146	4.019
7893147	11.934
7893148	7.880
7893149	3.349
7893150	7.315
7893151	5.332
7893152	9.683
7893153	10.610
7893154	5.254
7893155	5.189
7893156	4.728
7893157	2.186
7893158	5.123
7893159	4.838
7893160	8.309
7893161	2.705
7893162	4.517
7893163	3.441
7893164	8.428
7893165	5.650
7893166	7.225
7893167	3.582
7893168	5.524
7893169	5.624
7893170	6.100
7893171	6.624
7893172	6.691
7893173	11.371
7893174	2.377
7893175	4.128
7893176	2.047
7893177	5.988
7893178	3.459
7893179	4.519
7893180	4.562
7893181	7.562
7893182	5.242
7893183	2.376
7893184	5.732
7893185	4.523
7893186	2.986
7893187	9.172
7893188	5.366
7893189	12.069
7893190	5.689
7893191	10.478
7893192	2.545
7893193	2.660
7893194	8.236
7893195	2.622
7893196	9.983
7893197	2.224
7893198	2.095
7893199	2.124
7893200	2.352
7893201	9.315
7893202	6.099
7893203	2.617
7893204	6.419
7893205	10.082
7893206	5.236
7893207	5.258
7893208	7.370
7893209	5.925
7893210	5.978
7893211	2.723
7893212	5.685
7893213	5.050
7893214	3.940
7893215	5.664
7893216	3.349
7893217	9.431
7893218	12.032
7893219	4.725
7893220	7.825
7893221	2.045
7893222	4.424
7893223	4.219
7893224	4.232
7893225	5.958
7893226	2.839
7893227	6.089
7893228	6.154
7893229	4.409
7893230	3.828
7893231	10.909
7893232	4.012
7893233	2.696
7893234	5.548
7893235	7.533
7893236	4.586
7893237	8.220
7893238	8.667
7893239	4.144
7893240	9.691
7893241	3.318
7893242	8.543
7893243	3.456
7893244	9.604
7893245	3.750
7893246	5.051
7893247	9.091
7893248	7.847
7893249	4.829
7893250	6.357
7893251	4.176
7893252	2.329
7893253	3.638
7893254	6.411
7893255	5.328
7893256	4.085
7893257	7.251
7893258	7.612
7893259	7.123
7893260	2.927
7893261	10.553
7893262	8.383
7893263	4.625
7893264	11.718
7893265	3.724
7893266	9.347
7893267	3.787
7893268	7.324
7893269	3.650
7893270	11.445
7893271	9.113
7893272	9.758
7893273	6.435
7893274	2.258
7893275	3.130
7893276	2.916
7893277	3.479
7893278	4.820
7893279	2.487
7893280	2.809
7893281	10.960
7893282	3.237
7893283	8.398
7893284	4.092
7893285	4.444
7893286	5.285
7893287	2.864
7893288	6.443
7893289	10.311
7893290	5.274
7893291	6.702
7893292	2.920
7893293	2.326
7893294	7.244
7893295	1.916
7893296	3.628
7893297	8.488
7893298	8.296
7893299	4.964
7893300	3.239
7893301	2.366
7893302	4.669
7893303	2.603
7893304	6.417
7893305	3.304
7893306	5.463
7893307	5.951
7893308	4.771
7893309	6.436
7893310	4.286
7893311	8.444
7893312	1.809
7893313	7.732
7893314	6.916
7893315	5.370
7893316	11.167
7893317	2.673
7893318	7.168
7893319	6.916
7893320	6.589
7893321	10.820
7893322	3.267
7893323	2.379
7893324	5.444
7893325	7.543
7893326	2.670
7893327	2.860
7893328	2.126
7893329	4.497
7893330	2.807
7893331	3.414
7893332	6.132
7893333	7.845
7893334	8.006
7893335	7.054
7893336	9.779
7893337	6.898
7893338	7.299
7893339	9.831
7893340	6.816
7893341	6.352
7893342	4.304
7893343	8.693
7893344	8.516
7893345	11.794
7893346	7.992
7893347	2.357
7893348	6.257
7893349	6.837
7893350	6.256
7893351	8.537
7893352	3.039
7893353	5.921
7893354	9.804
7893355	4.511
7893356	7.374
7893357	10.196
7893358	2.502
7893359	6.420
7893360	4.335
7893361	5.138
7893362	8.886
7893363	10.196
7893364	10.442
7893365	3.632
7893366	5.127
7893367	7.360
7893368	2.096
7893369	6.546
7893370	3.818
7893371	11.762
7893372	2.222
7893373	6.539
7893374	10.919
7893375	3.860
7893376	3.246
7893377	2.197
7893378	2.253
7893379	2.076
7893380	3.468
7893381	2.430
7893382	9.814
7893383	5.349
7893384	4.523
7893385	10.152
7893386	12.073
7893387	3.374
7893388	2.871
7893389	1.932
7893390	9.812
7893391	7.561
7893392	4.171
7893393	10.248
7893394	9.693
7893395	5.901
7893396	6.725
7893397	2.781
7893398	2.620
7893399	8.292
7893400	2.251
7893401	3.057
7893402	8.050
7893403	7.352
7893404	3.734
7893405	6.208
7893406	1.829
7893407	8.596
7893408	4.401
7893409	3.567
7893410	6.480
7893411	4.540
7893412	2.133
7893413	6.840
7893414	10.737
7893415	5.250
7893416	4.919
7893417	2.244
7893418	7.502
7893419	11.422
7893420	7.239
7893421	6.996
7893422	10.836
7893423	2.460
7893424	10.165
7893425	2.076
7893426	2.449
7893427	3.822
7893428	7.756
7893429	3.194
7893430	2.792
7893431	3.040
7893432	6.387
7893433	3.607
7893434	2.136
7893435	7.386
7893436	5.744
7893437	2.555
7893438	7.018
7893439	8.767
7893440	3.134
7893441	7.450
7893442	8.019
7893443	5.255
7893444	5.968
7893445	4.046
7893446	4.326
7893447	7.846
7893448	9.049
7893449	8.366
7893450	2.905
7893451	2.941
7893452	4.518
7893453	7.849
7893454	7.742
7893455	6.811
7893456	3.261
7893457	1.973
7893458	8.802
7893459	4.908
7893460	11.175
7893461	7.608
7893462	4.984
7893463	4.443
7893464	5.565
7893465	3.203
7893466	11.111
7893467	8.107
7893468	5.659
7893469	10.133
7893470	3.261
7893471	8.500
7893472	5.951
7893473	4.837
7893474	3.154
7893475	4.994
7893476	7.859
7893477	7.073
7893478	5.874
7893479	2.454
7893480	6.284
7893481	7.802
7893482	4.969
7893483	6.189
7893484	3.364
7893485	9.445
7893486	10.793
7893487	5.387
7893488	5.288
7893489	1.952
7893490	3.135
7893491	9.510
7893492	3.038
7893493	5.298
7893494	10.003
7893495	3.091
7893496	3.684
7893497	8.815
7893498	10.434
7893499	2.197
7893500	8.160
7893501	5.553
7893502	2.330
7893503	6.041
7893504	7.967
7893505	2.772
7893506	5.083
7893507	12.039
7893508	2.632
7893509	3.322
7893510	3.562
7893511	9.305
7893512	3.152
7893513	5.466
7893514	4.428
7893515	8.072
7893516	10.994
7893517	6.138
7893518	8.265
7893519	3.580
7893520	2.632
7893521	2.484
7893522	2.253
7893523	6.687
7893524	8.540
7893525	4.965
7893526	4.002
7893527	6.397
7893528	6.620
7893529	5.548
7893530	10.056
7893531	5.877
7893532	2.047
7893533	5.310
7893534	8.607
7893535	2.954
7893536	10.486
7893537	2.160
7893538	5.125
7893539	10.389
7893540	10.463
7893541	2.421
7893542	7.091
7893543	10.159
7893544	6.268
7893545	9.083
7893546	6.717
7893547	12.235
7893548	2.912
7893549	5.196
7893550	10.627
7893551	10.223
7893552	6.953
7893553	3.619
7893554	9.411
7893555	6.445
7893556	3.698
7893557	5.798
7893558	7.913
7893559	12.349
7893560	5.348
7893561	9.465
7893562	4.601
7893563	3.574
7893564	11.028
7893565	3.243
7893566	2.694
7893567	4.314
7893568	3.927
7893569	2.135
7893570	2.161
7893571	8.878
7893572	6.114
7893573	8.417
7893574	8.958
7893575	3.436
7893576	2.846
7893577	4.487
7893578	2.353
7893579	2.671
7893580	3.593
7893581	5.286
7893582	11.378
7893583	5.841
7893584	3.970
7893585	7.231
7893586	5.464
7893587	4.794
7893588	4.821
7893589	3.452
7893590	4.363
7893591	10.703
7893592	10.017
7893593	8.932
7893594	8.352
7893595	2.235
7893596	4.392
7893597	3.472
7893598	7.217
7893599	6.289
7893600	4.549
7893601	5.641
7893602	10.110
7893603	8.230
7893604	3.313
7893605	10.432
7893606	4.845
7893607	3.181
7893608	7.022
7893609	10.048
7893610	4.255
7893611	3.885
7893612	2.457
7893613	8.431
7893614	3.011
7893615	6.082
7893616	5.454
7893617	6.760
7893618	3.919
7893619	7.751
7893620	2.047
7893621	2.126
7893622	3.649
7893623	2.693
7893624	4.080
7893625	2.233
7893626	2.432
7893627	5.785
7893628	8.168
7893629	2.067
7893630	3.649
7893631	5.307
7893632	11.468
7893633	9.214
7893634	9.471
7893635	4.576
7893636	2.705
7893637	4.798
7893638	2.412
7893639	9.702
7893640	8.406
7893641	9.547
7893642	11.280
7893643	2.574
7893644	7.602
7893645	5.186
7893646	8.767
7893647	10.778
7893648	3.320
7893649	7.751
7893650	11.772
7893651	8.805
7893652	3.915
7893653	4.511
7893654	6.849
7893655	3.743
7893656	2.374
7893657	4.526
7893658	4.696
7893659	3.947
7893660	8.720
7893661	8.345
7893662	11.302
7893663	4.444
7893664	8.164
7893665	3.424
7893666	2.686
7893667	2.835
7893668	3.038
7893669	5.517
7893670	9.887
7893671	3.768
7893672	6.820
7893673	5.055
7893674	2.093
7893675	8.068
7893676	10.954
7893677	12.041
7893678	2.297
7893679	2.781
7893681	1.647
7893682	8.105
7893683	5.711
7893684	8.650
7893685	7.962
7893686	5.087
7893687	2.233
7893688	2.644
7893689	10.701
7893690	9.234
7893691	2.751
7893692	8.888
7893693	3.457
7893694	2.419
7893695	6.222
7893696	6.182
7893697	4.390
7893698	4.504
7893699	5.417
7893700	7.644
7893701	8.834
7893702	2.126
7893703	4.903
7893704	4.754
7893705	6.971
7893706	3.804
7893707	5.636
7893708	7.155
7893709	8.835
7893710	9.655
7893711	5.045
7893712	3.594
7893713	5.279
7893714	7.029
7893715	8.312
7893716	4.373
7893717	5.912
7893718	3.247
7893719	2.303
7893720	7.770
7893721	6.690
7893722	5.759
7893723	2.934
7893724	5.068
7893725	11.264
7893726	6.271
7893727	11.658
7893728	6.109
7893729	7.202
7893730	5.487
7893731	7.146
7893732	9.626
7893733	11.555
7893734	10.513
7893735	3.990
7893736	5.094
7893737	5.791
7893738	8.595
7893739	9.668
7893740	10.535
7893741	2.237
7893742	2.127
7893743	6.832
7893744	6.834
7893745	5.488
7893746	2.725
7893747	6.943
7893748	5.564
7893749	2.568
7893750	3.730
7893751	5.749
7893752	9.769
7893753	2.060
7893754	4.167
7893755	2.269
7893756	2.897
7893757	2.984
7893758	3.518
7893759	9.543
7893760	3.404
7893761	5.406
7893762	12.349
7893763	11.900
7893764	4.318
7893765	3.900
7893766	8.431
7893767	3.879
7893768	7.026
7893769	7.027
7893770	3.860
7893771	4.554
7893772	3.403
7893773	10.557
7893774	7.054
7893775	1.974
7893776	2.539
7893777	7.798
7893778	7.661
7893779	7.864
7893780	2.953
7893781	7.649
7893782	9.152
7893783	10.329
7893784	7.035
7893785	10.910
7893786	6.148
7893787	2.599
7893788	8.404
7893789	8.870
7893790	5.824
7893791	5.279
7893792	7.828
7893793	6.451
7893794	4.274
7893795	5.612
7893796	5.260
7893797	3.343
7893798	3.782
7893799	2.676
7893800	8.478
7893801	4.175
7893802	9.495
7893803	3.518
7893804	4.121
7893805	5.795
7893806	5.159
7893807	6.825
7893808	11.898
7893809	6.590
7893810	5.618
7893811	4.999
7893812	4.709
7893813	5.871
7893814	6.714
7893815	10.503
7893816	9.642
7893817	6.148
7893818	5.788
7893819	3.191
7893820	9.773
7893821	7.901
7893822	5.848
7893823	2.946
7893824	5.862
7893825	6.039
7893826	2.992
7893827	9.351
7893828	5.311
7893829	2.172
7893830	3.536
7893831	4.496
7893832	3.648
7893833	6.932
7893834	7.915
7893835	8.099
7893836	10.239
7893837	3.698
7893838	10.626
7893839	4.483
7893840	7.626
7893841	4.645
7893842	5.124
7893843	4.008
7893844	3.023
7893845	3.269
7893846	2.616
7893847	6.284
7893848	3.792
7893849	6.851
7893850	9.841
7893851	4.001
7893853	7.091
7893854	2.736
7893855	9.263
7893856	10.556
7893857	6.655
7893858	2.372
7893859	3.402
7893860	2.952
7893861	6.655
7893862	6.683
7893863	2.651
7893864	2.398
7893865	2.763
7893866	10.131
7893867	6.226
7893868	5.503
7893869	4.588
7893870	5.319
7893871	6.182
7893872	6.227
7893873	5.199
7893874	4.386
7893875	7.290
7893876	5.857
7893877	5.098
7893878	5.169
7893879	4.471
7893880	10.787
7893881	5.483
7893882	5.267
7893883	10.154
7893884	5.713
7893885	2.793
7893886	9.370
7893887	3.261
7893888	7.295
7893889	6.965
7893890	4.050
7893891	2.371
7893892	8.861
7893893	8.692
7893894	3.111
7893895	2.313
7893896	7.516
7893897	2.731
7893898	2.868
7893899	4.389
7893900	6.434
7893901	8.610
7893902	6.092
7893904	11.633
7893905	8.457
7893906	4.293
7893907	3.974
7893908	7.685
7893909	3.639
7893910	5.381
7893911	2.975
7893912	6.153
7893913	6.377
7893914	8.361
7893915	3.254
7893916	5.778
7893917	2.681
7893918	4.285
7893919	9.431
7893920	3.911
7893921	7.276
7893922	7.589
7893923	11.597
7893924	4.696
7893925	5.687
7893926	10.403
7893927	3.562
7893928	9.358
7893929	5.222
7893930	3.853
7893931	2.692
7893932	6.009
7893933	7.486
7893934	3.588
7893935	2.474
7893936	5.445
7893937	9.142
7893938	6.824
7893939	7.677
7893940	2.621
7893941	6.774
7893942	3.356
7893943	2.918
7893944	2.037
7893945	4.685
7893946	6.784
7893947	4.892
7893948	9.080
7893949	9.183
7893950	3.026
7893951	4.585
7893952	8.241
7893953	4.227
7893954	6.468
7893955	3.137
7893956	10.573
7893957	4.368
7893958	6.702
7893959	6.537
7893960	7.492
7893961	4.683
7893962	5.849
7893963	2.600
7893964	4.021
7893965	4.058
7893966	7.572
7893967	5.375
7893968	7.640
7893969	3.167
7893970	3.300
7893971	2.499
7893972	9.443
7893973	8.359
7893974	3.529
7893975	2.346
7893976	3.927
7893977	2.159
7893978	4.767
7893979	7.783
7893980	3.203
7893981	8.239
7893982	2.093
7893983	5.393
7893984	2.530
7893985	4.873
7893986	6.546
7893987	4.033
7893988	2.073
7893989	3.495
7893990	3.213
7893991	9.694
7893992	5.323
7893993	11.041
7893994	2.853
7893995	3.172
7893996	3.222
7893997	5.072
7893998	5.312
7893999	2.447
7894000	10.514
7894001	7.844
7894002	5.872
7894003	2.945
7894004	2.381
7894005	8.715
7894006	3.909
7894007	10.182
7894008	6.774
7894009	4.041
7894010	5.394
7894011	8.594
7894012	12.141
7894013	2.987
7894014	2.619
7894015	5.305
7894016	4.522
7894017	4.061
7894018	4.380
7894019	10.122
7894020	6.921
7894021	3.414
7894022	3.141
7894023	2.432
7894024	2.421
7894025	3.241
7894026	7.758
7894027	4.624
7894028	3.787
7894029	9.560
7894030	4.025
7894031	7.451
7894032	3.198
7894033	11.576
7894034	3.375
7894035	2.622
7894036	10.931
7894037	8.719
7894038	3.335
7894039	5.191
7894040	2.922
7894041	7.291
7894042	6.859
7894043	10.627
7894044	8.090
7894045	3.428
7894046	5.962
7894047	3.196
7894048	7.094
7894049	4.707
7894050	4.372
7894051	12.109
7894052	6.773
7894053	3.441
7894054	4.765
7894055	7.850
7894056	6.726
7894057	9.805
7894058	10.086
7894059	6.054
7894060	4.771
7894061	8.296
7894062	8.437
7894063	6.545
7894064	3.693
7894065	4.804
7894066	3.408
7894067	7.720
7894068	9.346
7894069	2.387
7894070	10.975
7894071	2.618
7894072	8.469
7894073	3.240
7894074	9.391
7894075	4.144
7894076	8.398
7894077	3.491
7894078	6.380
7894079	3.563
7894080	5.254
7894081	5.508
7894082	3.951
7894083	10.590
7894084	2.401
7894085	6.908
7894086	10.671
7894087	8.502
7894088	6.341
7894089	8.491
7894090	4.218
7894091	4.058
7894092	6.602
7894093	2.621
7894094	4.698
7894095	4.842
7894096	5.074
7894097	4.701
7894098	11.687
7894099	2.970
7894100	9.827
7894101	3.601
7894102	10.278
7894103	3.500
7894104	8.807
7894105	3.590
7894106	5.312
7894107	10.034
7894108	4.525
7894109	3.397
7894110	10.862
7894111	4.007
7894112	5.261
7894113	2.359
7894114	12.224
7894115	8.704
7894116	5.284
7894117	8.039
7894118	11.303
7894119	7.732
7894120	4.056
7894121	5.826
7894122	12.063
7894123	1.847
7894124	6.882
7894125	9.530
7894126	7.099
7894128	4.848
7894129	3.500
7894130	2.546
7894131	8.012
7894132	6.497
7894133	2.593
7894134	8.316
7894135	9.952
7894136	10.255
7894137	2.148
7894138	7.017
7894139	2.726
7894140	4.903
7894141	4.934
7894142	4.800
7894143	2.220
7894144	3.268
7894145	9.560
7894146	6.178
7894147	4.006
7894148	7.448
7894149	3.515
7894150	2.419
7894151	2.976
7894152	4.859
7894153	6.147
7894154	4.723
7894155	6.082
7894156	4.780
7894157	4.174
7894158	7.436
7894159	5.157
7894160	6.750
7894161	6.128
7894162	3.419
7894163	4.503
7894165	6.054
7894166	2.235
7894167	6.118
7894168	2.965
7894169	3.843
7894170	2.488
7894171	10.761
7894172	2.901
7894173	3.760
7894174	4.046
7894175	1.928
7894176	8.498
7894177	5.383
7894178	4.087
7894179	3.859
7894180	4.872
7894181	5.916
7894182	3.359
7894183	3.247
7894184	3.874
7894185	11.851
7894186	10.418
7894187	3.663
7894188	7.986
7894189	7.016
7894190	2.187
7894191	3.168
7894192	10.250
7894193	3.879
7894194	4.725
7894195	9.757
7894196	8.641
7894197	3.598
7894198	1.991
7894199	3.267
7894200	3.278
7894201	5.280
7894202	5.062
7894203	6.754
7894204	7.584
7894205	8.326
7894206	2.975
7894207	9.770
7894208	4.384
7894209	7.727
7894210	5.633
7894211	8.119
7894212	8.969
7894213	9.377
7894214	10.128
7894215	4.647
7894216	4.564
7894217	4.508
7894218	5.877
7894219	4.431
7894220	8.246
7894221	4.660
7894222	2.838
7894223	10.385
7894224	5.589
7894225	5.395
7894226	8.183
7894227	4.304
7894228	4.163
7894229	4.425
7894230	2.803
7894231	7.284
7894232	8.052
7894233	5.095
7894234	4.597
7894235	7.156
7894236	12.538
7894237	6.061
7894238	2.380
7894239	11.045
7894240	4.634
7894241	5.145
7894242	3.187
7894243	2.161
7894244	4.771
7894245	2.657
7894246	6.237
7894247	5.146
7894248	2.290
7894249	8.504
7894250	2.493
7894251	5.109
7894252	9.628
7894253	5.003
7894254	5.032
7894255	2.350
7894256	9.761
7894257	4.834
