ID_REF	VALUE
7893328	2.461
7893329	4.923
7893330	3.136
7893331	3.588
7893332	6.425
7893333	8.619
7893334	8.736
7893335	8.140
7893336	9.945
7893337	7.344
7893338	7.677
7893339	10.055
7893340	6.999
7893341	5.999
7893342	4.686
7893343	9.066
7893344	8.099
7893345	12.139
7893346	9.011
7893347	2.139
7893348	5.961
7893349	7.398
7893350	7.565
7893351	8.775
7893352	3.007
7893353	5.649
7893354	10.091
7893355	3.845
7893356	8.540
7893357	10.294
7893358	3.238
7893359	7.441
7893360	4.651
7893361	4.838
7893362	9.320
7893363	10.728
7893364	10.826
7893365	4.572
7893366	5.801
7893367	9.231
7893368	2.085
7893369	7.616
7893370	4.529
7893371	12.212
7893372	2.384
7893373	5.522
7893374	10.394
7893375	3.920
7893376	4.573
7893377	2.355
7893378	2.605
7893379	2.148
7893380	4.208
7893381	2.717
7893382	10.348
7893383	5.285
7893384	4.197
7893385	10.317
7893386	12.384
7893387	3.778
7893388	3.160
7893389	1.922
7893390	10.873
7893391	7.958
7893392	4.558
7893393	10.259
7893394	10.114
7893395	5.925
7893396	5.820
7893397	3.038
7893398	2.453
7893399	9.086
7893400	2.563
7893401	4.603
7893402	8.373
7893403	7.912
7893404	3.674
7893405	6.585
7893406	2.038
7893407	9.845
7893408	4.254
7893409	3.400
7893410	6.011
7893411	4.502
7893412	3.166
7893413	6.693
7893414	11.128
7893415	6.646
7893416	5.049
7893417	2.578
7893418	7.580
7893419	11.805
7893420	7.565
7893421	7.681
7893422	11.002
7893423	2.696
7893424	10.698
7893425	2.148
7893426	2.451
7893427	3.693
7893428	8.180
7893429	3.495
7893430	2.948
7893431	2.262
7893432	6.526
7893433	3.897
7893434	2.530
7893435	7.740
7893436	6.248
7893437	2.982
7893438	7.296
7893439	9.431
7893440	2.373
7893441	8.226
7893442	8.675
7893443	5.486
7893444	6.936
7893445	5.522
7893446	3.763
7893447	7.696
7893448	8.863
7893449	8.339
7893450	2.635
7893451	2.593
7893452	4.734
7893453	8.177
7893454	7.898
7893455	7.821
7893456	2.920
7893457	2.487
7893458	9.370
7893459	5.826
7893460	10.771
7893461	8.308
7893462	6.113
7893463	4.064
7893464	6.094
7893465	3.413
7893466	11.375
7893467	6.958
7893468	5.766
7893469	10.072
7893470	5.007
7893471	9.040
7893472	6.827
7893473	4.355
7893474	3.090
7893475	5.273
7893476	8.613
7893477	7.825
7893478	6.378
7893479	2.527
7893480	6.253
7893481	6.914
7893482	5.431
7893483	6.750
7893484	4.021
7893485	10.002
7893486	10.415
7893487	5.551
7893488	5.914
7893489	1.883
7893490	2.614
7893491	9.681
7893492	2.349
7893493	6.457
7893494	9.587
7893495	4.715
7893496	5.335
7893497	9.437
7893498	10.816
7893499	2.287
7893500	8.339
7893501	5.013
7893502	2.500
7893503	6.731
7893504	8.259
7893505	2.906
7893506	7.006
7893507	12.161
7893508	2.709
7893509	2.768
7893510	3.571
7893511	9.782
7893512	4.233
7893513	5.738
7893514	4.197
7893515	8.230
7893516	11.445
7893517	6.685
7893518	8.455
7893519	4.484
7893520	2.760
7893521	3.808
7893522	3.381
7893523	6.842
7893524	8.425
7893525	4.492
7893526	5.368
7893527	6.692
7893528	7.264
7893529	6.052
7893530	11.184
7893531	6.993
7893532	1.932
7893533	5.315
7893534	9.177
7893535	4.640
7893536	10.527
7893537	3.170
7893538	5.936
7893539	10.001
7893540	10.668
7893541	2.816
7893542	7.084
7893543	10.646
7893544	6.169
7893545	8.909
7893546	6.472
7893547	11.904
7893548	4.494
7893549	6.533
7893550	10.329
7893551	10.370
7893552	8.278
7893553	5.242
7893554	9.973
7893555	6.698
7893556	4.810
7893557	5.721
7893558	8.222
7893559	12.399
7893560	6.426
7893561	9.644
7893562	6.291
7893563	3.275
7893564	11.191
7893565	5.137
7893566	2.769
7893567	5.475
7893568	4.390
7893569	2.877
7893570	2.923
7893571	9.153
7893572	7.028
7893573	8.751
7893574	9.895
7893575	4.003
7893576	3.561
7893577	5.578
7893578	2.847
7893579	2.633
7893580	4.810
7893581	5.262
7893582	11.569
7893583	8.010
7893584	3.670
7893585	7.628
7893586	5.704
7893587	6.103
7893588	4.127
7893589	4.027
7893590	4.940
7893591	11.241
7893592	10.259
7893593	9.659
7893594	7.724
7893595	3.378
7893596	5.044
7893597	3.024
7893598	7.568
7893599	6.864
7893600	5.581
7893601	5.846
7893602	10.463
7893603	9.640
7893604	3.907
7893605	10.654
7893606	5.338
7893607	4.307
7893608	6.483
7893609	10.290
7893610	3.635
7893611	4.964
7893612	3.097
7893613	8.282
7893614	3.643
7893615	5.829
7893616	5.720
7893617	6.813
7893618	3.476
7893619	8.191
7893620	1.932
7893621	2.164
7893622	5.149
7893623	4.083
7893624	4.812
7893625	2.238
7893626	3.877
7893627	6.184
7893628	9.078
7893629	2.225
7893630	5.461
7893631	5.671
7893632	11.728
7893633	9.533
7893634	10.040
7893635	5.621
7893636	2.395
7893637	8.084
7893638	2.810
7893639	9.475
7893640	8.552
7893641	9.524
7893642	10.886
7893643	2.552
7893644	7.646
7893645	7.136
7893646	8.897
7893647	11.150
7893648	3.991
7893649	8.053
7893650	11.177
7893651	8.894
7893652	4.296
7893653	5.973
7893654	7.016
7893655	4.037
7893656	3.024
7893657	5.941
7893658	5.989
7893659	4.840
7893660	8.297
7893661	8.750
7893662	11.408
7893663	5.380
7893664	9.300
7893665	3.265
7893666	2.605
7893667	3.588
7893668	2.337
7893669	6.126
7893670	10.087
7893671	3.761
7893672	6.726
7893673	4.411
7893674	2.343
7893675	7.915
7893676	11.303
7893677	12.153
7893678	2.130
7893679	2.751
7893681	1.677
7893682	8.027
7893683	6.384
7893684	9.367
7893685	8.541
7893686	4.216
7893687	2.246
7893688	2.859
7893689	11.012
7893690	9.066
7893691	2.274
7893692	8.930
7893693	3.610
7893694	2.210
7893695	6.113
7893696	6.748
7893697	5.319
7893698	4.721
7893699	5.552
7893700	8.706
7893701	8.742
7893702	2.222
7893703	6.253
7893704	5.343
7893705	8.165
7893706	4.214
7893707	5.498
7893708	7.140
7893709	9.460
7893710	9.550
7893711	5.684
7893712	3.477
7893713	5.561
7893714	7.291
7893715	8.692
7893716	3.445
7893717	6.675
7893718	3.557
7893719	2.985
7893720	8.856
7893721	6.428
7893722	5.875
7893723	3.312
7893724	5.508
7893725	11.665
7893726	7.180
7893727	11.880
7893728	6.790
7893729	6.551
7893730	6.034
7893731	7.331
7893732	9.345
7893733	11.808
7893734	11.018
7893735	4.437
7893736	6.767
7893737	6.398
7893738	9.256
7893739	9.630
7893740	10.600
7893741	3.399
7893742	2.338
7893743	8.007
7893744	6.948
7893745	6.187
7893746	3.079
7893747	7.817
7893748	5.452
7893749	3.061
7893750	4.635
7893751	7.582
7893752	9.149
7893753	2.091
7893754	4.235
7893755	2.671
7893756	2.848
7893757	4.381
7893758	5.442
7893759	9.733
7893760	3.774
7893761	6.658
7893762	11.761
7893763	12.225
7893764	5.327
7893765	5.114
7893766	7.969
7893767	2.824
7893768	8.288
7893769	6.720
7893770	5.026
7893771	6.050
7893772	3.201
7893773	11.059
7893774	6.913
7893775	1.956
7893776	2.856
7893777	7.112
7893778	7.661
7893779	8.163
7893780	3.107
7893781	7.784
7893782	9.522
7893783	10.610
7893784	8.962
7893785	11.502
7893786	6.422
7893787	3.318
7893788	8.331
7893789	9.128
7893790	7.266
7893791	6.525
7893792	7.667
7893793	6.274
7893794	5.950
7893795	5.527
7893796	6.181
7893797	4.254
7893798	3.796
7893799	2.756
7893800	8.761
7893801	5.617
7893802	9.580
7893803	5.442
7893804	3.925
7893805	5.818
7893806	6.686
7893807	6.009
7893808	11.833
7893809	6.948
7893810	5.776
7893811	5.014
7893812	6.728
7893813	5.339
7893814	6.599
7893815	10.906
7893816	10.246
7893817	5.684
7893818	5.172
7893819	2.982
7893820	10.185
7893821	8.570
7893822	5.621
7893823	4.044
7893824	5.426
7893825	6.495
7893826	3.856
7893827	8.673
7893828	5.083
7893829	2.437
7893830	4.478
7893831	5.330
7893832	5.386
7893833	7.196
7893834	8.148
7893835	8.113
7893836	10.054
7893837	4.111
7893838	10.823
7893839	6.164
7893840	7.424
7893841	5.717
7893842	5.054
7893843	5.119
7893844	3.004
7893845	4.987
7893846	2.512
7893847	6.356
7893848	5.261
7893849	6.938
7893850	10.292
7893851	5.810
7893853	6.670
7893854	2.353
7893855	9.056
7893856	10.906
7893857	7.067
7893858	2.278
7893859	4.018
7893860	2.980
7893861	6.929
7893862	6.585
7893863	2.516
7893864	2.644
7893865	2.155
7893866	10.312
7893867	6.277
7893868	5.550
7893869	5.392
7893870	6.524
7893871	5.885
7893872	6.320
7893873	4.553
7893874	4.932
7893875	7.243
7893876	6.557
7893877	5.924
7893878	5.469
7893879	5.238
7893880	10.577
7893881	5.180
7893882	5.590
7893883	10.383
7893884	6.615
7893885	2.330
7893886	9.312
7893887	4.113
7893888	7.475
7893889	8.605
7893890	4.514
7893891	2.457
7893892	9.353
7893893	8.878
7893894	3.084
7893895	3.649
7893896	7.666
7893897	2.999
7893898	2.729
7893899	5.114
7893900	6.479
7893901	8.735
7893902	6.063
7893904	12.021
7893905	8.693
7893906	5.443
7893907	6.136
7893908	8.284
7893909	3.683
7893910	5.531
7893911	3.803
7893912	6.673
7893913	6.538
7893914	8.314
7893915	3.430
7893916	4.806
7893917	3.689
7893918	4.444
7893919	9.860
7893920	5.468
7893921	7.333
7893922	7.433
7893923	11.415
7893924	6.060
7893925	6.139
7893926	10.149
7893927	3.967
7893928	9.184
7893929	5.323
7893930	3.225
7893931	2.832
7893932	6.131
7893933	8.020
7893934	4.802
7893935	2.221
7893936	5.300
7893937	9.540
7893938	6.178
7893939	7.464
7893940	5.185
7893941	6.946
7893942	4.063
7893943	3.906
7893944	1.982
7893945	4.899
7893946	7.694
7893947	5.940
7893948	9.720
7893949	9.523
7893950	4.439
7893951	5.065
7893952	8.189
7893953	4.241
7893954	6.359
7893955	3.478
7893956	11.137
7893957	5.756
7893958	6.994
7893959	6.181
7893960	7.792
7893961	4.797
7893962	4.775
7893963	2.803
7893964	5.883
7893965	4.285
7893966	8.624
7893967	5.408
7893968	7.403
7893969	4.840
7893970	3.292
7893971	2.878
7893972	9.716
7893973	9.280
7893974	4.385
7893975	2.627
7893976	3.847
7893977	2.174
7893978	5.173
7893979	7.873
7893980	3.360
7893981	8.124
7893982	2.343
7893983	5.847
7893984	2.848
7893985	5.052
7893986	7.616
7893987	3.765
7893988	2.061
7893989	5.603
7893990	4.305
7893991	9.576
7893992	5.304
7893993	10.754
7893994	3.041
7893995	3.122
7893996	3.133
7893997	5.534
7893998	6.999
7893999	2.507
7894000	10.666
7894001	7.928
7894002	4.450
7894003	2.767
7894004	2.332
7894005	8.608
7894006	4.775
7894007	10.608
7894008	6.353
7894009	5.628
7894010	5.397
7894011	8.640
7894012	11.611
7894013	3.725
7894014	2.614
7894015	4.993
7894016	5.815
7894017	5.300
7894018	4.777
7894019	10.225
7894020	7.280
7894021	5.226
7894022	4.520
7894023	3.877
7894024	2.962
7894025	3.120
7894026	8.136
7894027	4.811
7894028	3.363
7894029	9.188
7894030	5.122
7894031	7.434
7894032	3.634
7894033	11.959
7894034	3.251
7894035	5.291
7894036	11.238
7894037	8.854
7894038	2.442
7894039	6.280
7894040	3.236
7894041	7.941
7894042	7.594
7894043	10.937
7894044	8.705
7894045	4.461
7894046	6.602
7894047	3.261
7894048	7.471
7894049	5.610
7894050	3.384
7894051	12.199
7894052	7.306
7894053	2.507
7894054	5.273
7894055	8.772
7894056	7.710
7894057	8.509
7894058	10.316
7894059	6.277
7894060	5.750
7894061	8.231
7894062	9.629
7894063	7.033
7894064	3.587
7894065	4.518
7894066	3.831
7894067	8.377
7894068	9.339
7894069	3.766
7894070	11.011
7894071	2.699
7894072	8.326
7894073	4.888
7894074	9.515
7894075	4.857
7894076	9.034
7894077	4.478
7894078	6.773
7894079	4.408
7894080	6.710
7894081	5.816
7894082	4.424
7894083	10.879
7894084	3.450
7894085	7.117
7894086	10.366
7894087	8.796
7894088	6.163
7894089	8.864
7894090	4.255
7894091	4.694
7894092	6.062
7894093	5.185
7894094	4.414
7894095	5.703
7894096	5.310
7894097	7.030
7894098	11.709
7894099	2.633
7894100	10.162
7894101	3.751
7894102	10.156
7894103	5.985
7894104	8.860
7894105	2.672
7894106	5.578
7894107	9.698
7894108	4.791
7894109	4.213
7894110	10.833
7894111	4.570
7894112	7.122
7894113	2.600
7894114	12.406
7894115	9.304
7894116	5.692
7894117	7.960
7894118	11.220
7894119	8.561
7894120	5.924
7894121	5.626
7894122	12.238
7894123	2.024
7894124	7.267
7894125	10.005
7894126	7.003
7894128	5.418
7894129	4.268
7894130	3.462
7894131	8.834
7894132	5.960
7894133	3.842
7894134	8.267
7894135	10.302
7894136	10.959
7894137	2.440
7894138	6.872
7894139	2.863
7894140	5.821
7894141	3.807
7894142	5.120
7894143	2.844
7894144	3.142
7894145	9.945
7894146	7.106
7894147	4.094
7894148	7.426
7894149	2.594
7894150	2.361
7894151	3.727
7894152	5.547
7894153	6.765
7894154	5.493
7894155	6.390
7894156	5.960
7894157	4.476
7894158	7.959
7894159	5.886
7894160	6.159
7894161	7.308
7894162	3.798
7894163	4.824
7894165	6.317
7894166	2.440
7894167	7.015
7894168	4.146
7894169	4.317
7894170	3.573
7894171	11.394
7894172	2.790
7894173	4.083
7894174	4.923
7894175	2.018
7894176	8.496
7894177	5.489
7894178	3.944
7894179	3.760
7894180	5.685
7894181	6.993
7894182	5.004
7894183	4.461
7894184	5.339
7894185	11.777
7894186	10.817
7894187	3.796
7894188	8.405
7894189	7.379
7894190	2.506
7894191	3.369
7894192	10.180
7894193	4.482
7894194	4.561
7894195	10.133
7894196	5.930
7894197	2.806
7894198	1.974
7894199	4.322
7894200	5.217
7894201	5.910
7894202	6.089
7894203	7.728
7894204	8.036
7894205	8.948
7894206	3.212
7894207	10.050
7894208	5.345
7894209	7.396
7894210	5.807
7894211	8.838
7894212	9.912
7894213	9.685
7894214	9.963
7894215	5.323
7894216	6.256
7894217	4.211
7894218	5.775
7894219	4.192
7894220	7.193
7894221	4.705
7894222	3.717
7894223	10.596
7894224	6.058
7894225	5.189
7894226	7.969
7894227	5.130
7894228	3.578
7894229	5.165
7894230	3.288
7894231	6.745
7894232	8.467
7894233	5.923
7894234	5.846
7894235	6.791
7894236	12.598
7894237	6.197
7894238	2.896
7894239	11.119
7894240	6.109
7894241	4.944
7894242	5.342
7894243	2.463
7894244	5.311
7894245	2.496
7894246	6.062
7894247	5.786
7894248	2.371
7894249	8.993
7894250	2.372
7894251	5.764
7894252	9.804
7894253	5.779
7894254	6.701
7894255	2.840
7894256	10.217
7894257	4.454
