ID_REF	VALUE
7892742	7.952
7892743	2.587
7892744	7.079
7892745	7.182
7892746	2.660
7892747	6.705
7892748	8.104
7892749	4.803
7892750	4.048
7892751	6.760
7892752	2.228
7892753	12.140
7892754	5.286
7892755	2.979
7892756	2.105
7892757	6.921
7892758	5.134
7892759	6.100
7892760	3.350
7892761	5.498
7892762	11.468
7892763	7.175
7892764	9.783
7892765	7.622
7892766	10.396
7892767	2.420
7892768	2.846
7892769	2.267
7892770	10.332
7892771	8.875
7892772	5.054
7892773	5.731
7892774	6.120
7892775	6.498
7892776	9.451
7892777	3.108
7892778	6.241
7892779	4.583
7892780	4.774
7892781	3.186
7892782	10.367
7892783	8.403
7892784	3.911
7892785	3.420
7892786	7.840
7892787	3.681
7892788	9.682
7892789	4.798
7892790	2.761
7892791	9.942
7892792	4.758
7892793	3.665
7892794	4.418
7892795	4.841
7892796	12.216
7892797	6.376
7892798	3.303
7892799	2.778
7892800	2.558
7892801	3.439
7892802	9.077
7892803	10.801
7892804	4.159
7892805	2.505
7892806	2.393
7892807	5.393
7892808	8.246
7892809	2.941
7892810	4.691
7892811	3.403
7892812	5.650
7892813	3.269
7892814	8.474
7892815	2.464
7892816	7.474
7892817	12.321
7892818	2.323
7892819	3.671
7892820	8.226
7892821	2.328
7892822	2.908
7892823	4.799
7892824	7.581
7892825	2.665
7892826	6.947
7892827	10.905
7892828	2.137
7892829	11.211
7892830	10.080
7892831	8.350
7892832	6.971
7892833	2.728
7892834	3.909
7892835	10.477
7892836	10.214
7892837	9.810
7892838	8.784
7892839	2.192
7892840	5.361
7892841	8.892
7892842	3.117
7892843	4.830
7892844	3.101
7892845	5.967
7892846	11.925
7892847	7.411
7892848	9.059
7892849	3.317
7892850	6.899
7892851	5.213
7892852	4.487
7892853	9.932
7892854	3.219
7892855	5.034
7892856	4.623
7892857	10.006
7892858	2.290
7892859	5.549
7892860	4.251
7892861	10.203
7892862	9.751
7892863	6.466
7892864	2.242
7892865	8.643
7892866	2.743
7892867	3.469
7892868	11.520
7892869	7.265
7892870	7.380
7892871	6.830
7892872	6.570
7892873	4.238
7892874	3.794
7892875	5.255
7892876	3.691
7892877	3.936
7892878	4.531
7892879	3.131
7892880	10.161
7892881	3.428
7892882	9.161
7892883	3.365
7892884	9.387
7892885	3.660
7892886	3.606
7892887	2.745
7892888	6.985
7892889	10.960
7892890	10.230
7892891	11.064
7892892	5.539
7892893	7.938
7892894	9.914
7892895	5.216
7892896	10.560
7892897	6.972
7892898	6.816
7892899	9.750
7892900	11.296
7892901	9.897
7892902	11.470
7892903	6.518
7892904	5.079
7892905	4.030
7892906	10.228
7892907	10.559
7892908	5.459
7892909	5.705
7892910	3.569
7892911	5.368
7892912	2.833
7892913	6.966
7892914	3.362
7892915	7.123
7892916	4.781
7892917	4.226
7892918	5.602
7892919	4.581
7892920	9.230
7892921	2.529
7892922	3.422
7892923	2.365
7892924	10.480
7892925	8.408
7892926	7.154
7892927	3.916
7892928	9.437
7892929	2.728
7892930	10.407
7892931	4.679
7892932	6.779
7892933	6.076
7892934	5.563
7892935	8.284
7892936	3.335
7892937	5.670
7892938	8.297
7892939	9.126
7892940	9.925
7892941	9.782
7892942	4.597
7892943	2.208
7892944	7.860
7892945	2.462
7892946	4.620
7892947	9.951
7892948	9.652
7892949	6.271
7892950	2.629
7892951	6.832
7892952	5.203
7892953	5.647
7892954	9.843
7892955	8.956
7892956	9.903
7892957	4.611
7892958	4.896
7892959	5.836
7892960	9.048
7892961	4.512
7892962	3.795
7892963	3.888
7892964	4.419
7892965	2.678
7892966	8.792
7892967	9.134
7892968	8.191
7892969	9.867
7892970	2.960
7892971	2.213
7892972	9.795
7892973	3.047
7892974	5.105
7892975	2.571
7892976	3.563
7892977	9.104
7892978	7.901
7892979	9.875
7892980	3.526
7892981	9.613
7892982	3.689
7892983	10.579
7892984	4.594
7892985	4.382
7892986	10.862
7892987	11.297
7892988	2.074
7892989	5.526
7892990	5.924
7892991	7.224
7892992	10.572
7892993	8.931
7892994	2.568
7892995	2.449
7892996	6.077
7892997	2.566
7892998	8.928
7892999	2.469
7893000	3.810
7893001	7.682
7893002	9.942
7893003	4.282
7893004	6.714
7893005	3.566
7893006	4.472
7893007	7.562
7893008	3.805
7893009	3.780
7893010	5.041
7893011	3.764
7893012	9.719
7893013	4.923
7893014	5.132
7893015	10.103
7893016	2.859
7893017	5.392
7893018	4.207
7893019	6.793
7893021	3.010
7893022	3.503
7893023	7.666
7893024	3.118
7893025	6.444
7893026	4.470
7893027	4.662
7893028	5.682
7893029	8.662
7893030	3.068
7893031	7.850
7893032	6.192
7893033	7.207
7893034	5.527
7893035	3.794
7893036	6.913
7893037	4.969
7893038	2.562
7893039	9.528
7893040	5.878
7893041	2.433
7893042	7.563
7893043	6.091
7893044	2.664
7893045	2.020
7893046	3.775
7893047	4.001
7893048	6.363
7893049	3.119
7893050	8.285
7893051	3.875
7893052	3.060
7893053	2.749
7893055	6.420
7893056	4.405
7893057	2.369
7893058	8.240
7893059	3.605
7893060	4.366
7893061	9.340
7893062	4.845
7893063	4.490
7893064	7.499
7893065	2.400
7893066	2.504
7893067	7.248
7893068	4.556
7893069	5.628
7893070	10.494
7893071	4.994
7893072	4.015
7893073	9.265
7893074	5.665
7893075	5.837
7893076	3.225
7893077	12.043
7893078	2.284
7893079	8.181
7893080	3.516
7893081	10.302
7893082	4.209
7893083	4.006
7893084	8.468
7893085	9.446
7893086	9.240
7893087	8.742
7893088	4.512
7893089	4.824
7893090	9.732
7893091	7.527
7893092	3.627
7893093	3.106
7893094	9.450
7893095	3.047
7893096	8.451
7893097	8.817
7893098	5.243
7893099	5.120
7893100	3.712
7893101	11.917
7893102	4.436
7893103	11.267
7893104	9.437
7893105	8.825
7893106	5.732
7893107	2.149
7893108	4.101
7893109	3.972
7893110	4.668
7893111	7.023
7893112	5.608
7893113	7.137
7893114	4.113
7893115	3.944
7893116	8.388
7893117	2.449
7893118	6.717
7893119	4.455
7893120	4.299
7893121	8.849
7893122	6.755
7893123	7.878
7893124	4.132
7893125	5.978
7893126	2.958
7893127	4.256
7893128	4.748
7893129	4.490
7893130	10.343
7893131	8.976
7893132	3.788
7893133	11.365
7893134	6.287
7893135	2.146
7893136	3.251
7893137	3.814
7893138	11.290
7893139	11.647
7893140	9.589
7893141	7.122
7893142	7.137
7893143	3.133
7893144	2.500
7893145	4.308
7893146	3.511
7893147	11.947
7893148	7.758
7893149	4.113
7893150	7.534
7893151	5.340
7893152	9.600
7893153	10.529
7893154	6.599
7893155	5.340
7893156	3.725
7893157	2.530
7893158	4.860
7893159	5.214
7893160	9.138
7893161	2.356
7893162	4.578
7893163	2.624
7893164	8.103
7893165	5.443
7893166	5.923
7893167	4.147
7893168	6.945
7893169	6.713
7893170	6.740
7893171	7.182
7893172	6.830
7893173	10.644
7893174	2.183
7893175	3.593
7893176	2.258
7893177	3.288
7893178	3.424
7893179	4.963
7893180	4.881
7893181	7.885
7893182	4.957
7893183	2.710
7893184	4.764
7893185	4.808
7893186	3.898
7893187	10.049
7893188	6.800
7893189	11.842
7893190	5.837
7893191	9.700
7893192	3.034
7893193	2.260
7893194	8.924
7893195	3.079
7893196	9.469
7893197	2.549
7893198	2.185
7893199	2.232
7893200	2.248
7893201	10.141
7893202	7.324
7893203	2.335
7893204	7.467
7893205	10.203
7893206	5.839
7893207	5.041
7893208	7.111
7893209	6.068
7893210	5.794
7893211	3.437
7893212	4.906
7893213	4.370
7893214	3.368
7893215	5.410
7893216	4.204
7893217	9.378
7893218	12.028
7893219	4.675
7893220	8.395
7893221	2.376
7893222	4.727
7893223	3.995
7893224	5.219
7893225	6.800
7893226	3.820
7893227	6.222
7893228	6.827
7893229	4.657
7893230	2.850
7893231	10.855
7893232	5.077
7893233	3.355
7893234	4.675
7893235	6.352
7893236	4.779
7893237	7.751
7893238	8.311
7893239	4.867
7893240	9.886
7893241	2.985
7893242	8.763
7893243	4.133
7893244	8.028
7893245	4.057
7893246	5.615
7893247	9.036
7893248	7.095
7893249	4.536
7893250	6.129
7893251	4.083
7893252	2.670
7893253	4.337
7893254	6.613
7893255	4.007
7893256	3.693
7893257	7.225
7893258	8.015
7893259	7.641
7893260	3.558
7893261	10.340
7893262	8.004
7893263	4.371
7893264	11.029
7893265	3.330
7893266	9.208
7893267	3.775
7893268	7.748
7893269	4.558
7893270	11.324
7893271	9.105
7893272	9.914
7893273	6.204
7893274	2.130
7893275	3.425
7893276	2.431
7893277	4.138
7893278	5.741
7893279	2.475
7893280	2.890
7893281	11.013
7893282	3.632
7893283	8.592
7893284	5.113
7893285	4.401
7893286	5.624
7893287	2.377
7893288	6.405
7893289	10.050
7893290	5.306
7893291	5.644
7893292	2.536
7893293	2.226
7893294	7.612
7893295	2.387
7893296	2.837
7893297	8.722
7893298	8.797
7893299	5.768
7893300	4.454
7893301	2.449
7893302	5.365
7893303	2.750
7893304	6.937
7893305	3.332
7893306	5.599
7893307	5.764
7893308	4.556
7893309	6.383
7893310	5.259
7893311	8.869
7893312	2.164
7893313	7.565
7893314	7.544
7893315	6.054
7893316	10.733
7893317	2.658
7893318	6.034
7893319	7.544
7893320	6.857
7893321	10.722
7893322	4.552
7893323	2.359
7893324	5.474
7893325	6.672
7893326	2.735
7893327	2.446
7893328	2.101
7893329	4.437
7893330	3.042
7893331	3.596
7893332	6.415
7893333	8.091
7893334	8.737
7893335	7.766
7893336	9.713
7893337	6.997
7893338	7.321
7893339	9.409
7893340	6.635
7893341	5.967
7893342	5.094
7893343	9.710
7893344	7.981
7893345	11.792
7893346	9.037
7893347	2.092
7893348	6.258
7893349	7.028
7893350	6.807
7893351	8.616
7893352	3.444
7893353	6.276
7893354	10.081
7893355	3.325
7893356	7.786
7893357	10.344
7893358	3.977
7893359	6.840
7893360	4.679
7893361	4.561
7893362	8.264
7893363	10.295
7893364	10.368
7893365	5.547
7893366	6.283
7893367	7.869
7893368	2.100
7893369	7.520
7893370	4.496
7893371	11.995
7893372	2.531
7893373	5.125
7893374	10.630
7893375	3.947
7893376	2.790
7893377	1.931
7893378	2.311
7893379	2.043
7893380	2.692
7893381	3.138
7893382	9.930
7893383	5.250
7893384	5.094
7893385	9.703
7893386	12.033
7893387	3.033
7893388	3.903
7893389	2.152
7893390	10.277
7893391	7.860
7893392	4.186
7893393	9.810
7893394	9.724
7893395	6.149
7893396	6.109
7893397	2.979
7893398	3.146
7893399	8.698
7893400	2.389
7893401	3.959
7893402	7.988
7893403	7.799
7893404	3.728
7893405	6.105
7893406	1.968
7893407	8.692
7893408	4.061
7893409	3.558
7893410	5.943
7893411	5.287
7893412	2.488
7893413	7.054
7893414	10.826
7893415	6.347
7893416	5.055
7893417	3.143
7893418	7.373
7893419	11.474
7893420	7.033
7893421	7.180
7893422	10.918
7893423	2.957
7893424	10.619
7893425	2.043
7893426	2.513
7893427	3.538
7893428	7.450
7893429	3.000
7893430	2.759
7893431	2.288
7893432	7.225
7893433	4.503
7893434	2.385
7893435	7.285
7893436	6.469
7893437	2.359
7893438	6.775
7893439	9.236
7893440	2.305
7893441	7.432
7893442	8.859
7893443	6.053
7893444	6.519
7893445	5.203
7893446	3.983
7893447	8.332
7893448	9.112
7893449	8.169
7893450	3.104
7893451	2.822
7893452	5.476
7893453	7.452
7893454	7.441
7893455	7.329
7893456	3.190
7893457	2.493
7893458	9.192
7893459	5.928
7893460	10.735
7893461	7.044
7893462	5.969
7893463	4.652
7893464	5.879
7893465	3.721
7893466	11.343
7893467	6.796
7893468	5.671
7893469	10.040
7893470	4.217
7893471	8.950
7893472	6.260
7893473	4.445
7893474	3.694
7893475	4.998
7893476	8.343
7893477	7.094
7893478	5.547
7893479	2.514
7893480	4.887
7893481	7.394
7893482	5.414
7893483	6.507
7893484	4.029
7893485	9.742
7893486	10.280
7893487	5.037
7893488	6.192
7893489	1.998
7893490	3.139
7893491	9.259
7893492	3.007
7893493	6.466
7893494	9.313
7893495	2.826
7893496	4.529
7893497	9.367
7893498	10.393
7893499	2.228
7893500	8.541
7893501	4.154
7893502	2.305
7893503	6.686
7893504	8.218
7893505	2.613
7893506	5.760
7893507	11.909
7893508	2.922
7893509	3.877
7893510	3.517
7893511	9.325
7893512	4.200
7893513	6.381
7893514	4.770
7893515	7.962
7893516	11.095
7893517	6.148
7893518	7.955
7893519	3.870
7893520	3.233
7893521	2.319
7893522	2.237
7893523	6.837
7893524	8.627
7893525	4.427
7893526	4.583
7893527	6.407
7893528	6.383
7893529	6.132
7893530	10.198
7893531	5.928
7893532	3.029
7893533	5.705
7893534	8.470
7893535	3.700
7893536	10.360
7893537	2.972
7893538	5.884
7893539	9.685
7893540	10.499
7893541	3.022
7893542	6.706
7893543	10.123
7893544	5.746
7893545	9.192
7893546	6.860
7893547	11.695
7893548	3.806
7893549	5.613
7893550	10.486
7893551	10.118
7893552	7.441
7893553	3.261
7893554	9.659
7893555	5.983
7893556	3.801
7893557	5.554
7893558	8.428
7893559	12.359
7893560	6.412
7893561	9.744
7893562	5.026
7893563	4.160
7893564	11.437
7893565	3.980
7893566	2.520
7893567	4.928
7893568	4.202
7893569	2.066
7893570	2.390
7893571	9.131
7893572	6.946
7893573	8.441
7893574	9.931
7893575	3.417
7893576	3.186
7893577	5.234
7893578	2.444
7893579	2.567
7893580	3.964
7893581	5.206
7893582	11.496
7893583	6.732
7893584	4.082
7893585	7.156
7893586	5.450
7893587	5.667
7893588	5.911
7893589	3.980
7893590	4.302
7893591	11.016
7893592	9.742
7893593	9.593
7893594	8.121
7893595	2.533
7893596	4.085
7893597	2.888
7893598	7.166
7893599	6.602
7893600	4.134
7893601	5.632
7893602	10.447
7893603	8.919
7893604	3.102
7893605	10.152
7893606	4.511
7893607	3.256
7893608	7.254
7893609	9.586
7893610	4.321
7893611	4.775
7893612	2.620
7893613	8.468
7893614	3.105
7893615	6.258
7893616	5.834
7893617	6.588
7893618	3.880
7893619	7.876
7893620	3.029
7893621	2.389
7893622	4.581
7893623	2.908
7893624	3.974
7893625	2.238
7893626	2.251
7893627	6.165
7893628	8.875
7893629	2.256
7893630	4.357
7893631	5.669
7893632	11.538
7893633	9.344
7893634	9.218
7893635	5.384
7893636	2.356
7893637	6.576
7893638	2.676
7893639	9.356
7893640	8.477
7893641	9.151
7893642	11.115
7893643	2.547
7893644	7.594
7893645	5.746
7893646	8.641
7893647	11.313
7893648	3.373
7893649	7.642
7893650	11.015
7893651	8.592
7893652	3.261
7893653	6.267
7893654	6.209
7893655	4.678
7893656	2.649
7893657	5.608
7893658	4.751
7893659	4.052
7893660	8.509
7893661	8.288
7893662	11.369
7893663	5.382
7893664	8.934
7893665	2.911
7893666	3.121
7893667	2.834
7893668	1.968
7893669	5.516
7893670	9.804
7893671	3.891
7893672	7.376
7893673	3.550
7893674	2.360
7893675	7.834
7893676	11.100
7893677	11.917
7893678	2.094
7893679	3.352
7893681	1.904
7893682	7.829
7893683	6.855
7893684	8.975
7893685	8.204
7893686	4.324
7893687	2.255
7893688	2.737
7893689	10.613
7893690	9.052
7893691	2.530
7893692	8.644
7893693	3.294
7893694	2.292
7893695	5.755
7893696	7.289
7893697	3.572
7893698	4.875
7893699	4.852
7893700	7.978
7893701	8.862
7893702	2.774
7893703	6.673
7893704	4.903
7893705	7.663
7893706	4.038
7893707	5.407
7893708	7.238
7893709	8.697
7893710	10.070
7893711	5.404
7893712	3.814
7893713	5.372
7893714	7.193
7893715	8.058
7893716	5.524
7893717	6.850
7893718	3.640
7893719	3.546
7893720	8.242
7893721	6.130
7893722	6.350
7893723	3.542
7893724	5.393
7893725	11.278
7893726	6.403
7893727	11.956
7893728	6.757
7893729	7.092
7893730	4.986
7893731	7.188
7893732	9.756
7893733	11.355
7893734	10.778
7893735	3.989
7893736	5.272
7893737	6.198
7893738	9.102
7893739	9.323
7893740	10.073
7893741	2.502
7893742	2.783
7893743	6.600
7893744	7.300
7893745	5.359
7893746	2.780
7893747	7.436
7893748	5.256
7893749	2.857
7893750	3.729
7893751	6.111
7893752	9.248
7893753	2.301
7893754	4.332
7893755	2.447
7893756	2.862
7893757	4.159
7893758	4.218
7893759	9.500
7893760	3.597
7893761	6.937
7893762	11.987
7893763	11.893
7893764	4.192
7893765	3.224
7893766	7.699
7893767	4.246
7893768	8.046
7893769	6.672
7893770	4.616
7893771	4.130
7893772	3.545
7893773	11.193
7893774	6.951
7893775	2.278
7893776	2.544
7893777	7.533
7893778	8.136
7893779	7.867
7893780	2.848
7893781	7.354
7893782	8.668
7893783	10.310
7893784	7.479
7893785	11.089
7893786	7.172
7893787	2.742
7893788	8.286
7893789	8.936
7893790	6.765
7893791	5.333
7893792	7.582
7893793	6.187
7893794	4.651
7893795	5.174
7893796	5.293
7893797	3.351
7893798	4.343
7893799	2.864
7893800	8.608
7893801	4.888
7893802	9.531
7893803	4.218
7893804	3.779
7893805	5.934
7893806	6.417
7893807	7.129
7893808	11.327
7893809	6.669
7893810	5.362
7893811	4.810
7893812	4.773
7893813	5.838
7893814	6.373
7893815	10.713
7893816	9.937
7893817	5.361
7893818	6.058
7893819	3.097
7893820	9.663
7893821	8.767
7893822	5.328
7893823	3.081
7893824	4.770
7893825	5.834
7893826	2.922
7893827	8.568
7893828	4.578
7893829	2.190
7893830	2.960
7893831	5.207
7893832	4.573
7893833	6.999
7893834	8.285
7893835	8.091
7893836	10.174
7893837	3.091
7893838	10.719
7893839	5.104
7893840	7.373
7893841	5.471
7893842	5.260
7893843	3.001
7893844	3.427
7893845	3.617
7893846	2.251
7893847	6.445
7893848	4.236
7893849	6.992
7893850	10.430
7893851	4.226
7893853	6.276
7893854	2.284
7893855	9.434
7893856	10.819
7893857	6.398
7893858	2.172
7893859	4.146
7893860	2.318
7893861	6.752
7893862	6.838
7893863	2.583
7893864	2.397
7893865	2.187
7893866	10.292
7893867	7.051
7893868	5.404
7893869	4.994
7893870	5.819
7893871	6.655
7893872	6.314
7893873	5.672
7893874	5.027
7893875	7.299
7893876	6.555
7893877	5.713
7893878	5.990
7893879	5.638
7893880	10.578
7893881	5.829
7893882	4.581
7893883	10.046
7893884	5.670
7893885	2.120
7893886	9.507
7893887	3.144
7893888	7.649
7893889	7.463
7893890	5.382
7893891	2.284
7893892	8.778
7893893	8.446
7893894	2.765
7893895	2.921
7893896	7.988
7893897	2.604
7893898	3.094
7893899	5.894
7893900	6.645
7893901	8.603
7893902	5.110
7893904	11.668
7893905	8.771
7893906	3.900
7893907	3.167
7893908	8.315
7893909	4.006
7893910	4.615
7893911	2.956
7893912	6.551
7893913	6.530
7893914	8.382
7893915	4.334
7893916	4.886
7893917	4.452
7893918	4.532
7893919	9.431
7893920	4.407
7893921	7.691
7893922	7.186
7893923	11.417
7893924	5.171
7893925	5.852
7893926	10.589
7893927	2.963
7893928	8.864
7893929	5.191
7893930	3.745
7893931	2.495
7893932	5.800
7893933	7.602
7893934	3.769
7893935	2.494
7893936	5.342
7893937	8.829
7893938	6.568
7893939	7.778
7893940	2.935
7893941	7.026
7893942	4.460
7893943	3.195
7893944	1.914
7893945	4.790
7893946	6.811
7893947	6.017
7893948	9.652
7893949	9.249
7893950	2.748
7893951	5.672
7893952	8.190
7893953	4.372
7893954	6.156
7893955	3.366
7893956	11.019
7893957	3.612
7893958	6.945
7893959	6.182
7893960	8.125
7893961	4.803
7893962	5.786
7893963	2.568
7893964	4.233
7893965	3.769
7893966	8.462
7893967	6.064
7893968	7.096
7893969	3.767
7893970	3.308
7893971	2.670
7893972	9.393
7893973	8.883
7893974	3.694
7893975	2.207
7893976	3.549
7893977	2.198
7893978	4.097
7893979	7.959
7893980	3.300
7893981	8.260
7893982	2.360
7893983	5.643
7893984	2.771
7893985	4.835
7893986	7.520
7893987	4.192
7893988	2.076
7893989	4.996
7893990	3.841
7893991	8.814
7893992	6.792
7893993	10.851
7893994	2.741
7893995	2.799
7893996	2.797
7893997	4.972
7893998	5.947
7893999	2.213
7894000	10.659
7894001	8.216
7894002	3.994
7894003	2.922
7894004	2.406
7894005	8.509
7894006	4.908
7894007	10.391
7894008	6.880
7894009	4.867
7894010	5.338
7894011	7.655
7894012	11.476
7894013	3.676
7894014	2.587
7894015	5.250
7894016	4.268
7894017	5.355
7894018	5.010
7894019	10.202
7894020	7.267
7894021	3.327
7894022	5.369
7894023	2.251
7894024	2.996
7894025	3.157
7894026	8.693
7894027	4.708
7894028	3.394
7894029	9.102
7894030	5.496
7894031	7.436
7894032	4.170
7894033	11.781
7894034	3.524
7894035	3.313
7894036	10.936
7894037	8.746
7894038	3.335
7894039	5.301
7894040	3.087
7894041	7.756
7894042	6.718
7894043	10.943
7894044	8.070
7894045	3.202
7894046	5.445
7894047	3.135
7894048	6.845
7894049	5.827
7894050	3.221
7894051	12.127
7894052	6.973
7894053	2.624
7894054	4.873
7894055	8.136
7894056	6.689
7894057	9.111
7894058	10.183
7894059	6.306
7894060	4.540
7894061	8.177
7894062	8.623
7894063	7.468
7894064	3.503
7894065	5.062
7894066	4.869
7894067	8.584
7894068	9.317
7894069	3.143
7894070	11.155
7894071	3.124
7894072	8.471
7894073	3.885
7894074	9.473
7894075	4.914
7894076	8.929
7894077	3.506
7894078	6.676
7894079	4.434
7894080	6.157
7894081	5.761
7894082	3.650
7894083	10.794
7894084	2.591
7894085	7.088
7894086	10.568
7894087	8.291
7894088	5.895
7894089	8.321
7894090	4.543
7894091	3.721
7894092	6.071
7894093	2.935
7894094	4.357
7894095	5.538
7894096	5.942
7894097	6.325
7894098	11.750
7894099	2.350
7894100	10.097
7894101	3.447
7894102	10.276
7894103	5.590
7894104	8.830
7894105	3.376
7894106	5.324
7894107	9.880
7894108	4.337
7894109	3.195
7894110	10.824
7894111	4.716
7894112	5.065
7894113	2.522
7894114	12.450
7894115	8.737
7894116	5.619
7894117	8.059
7894118	10.759
7894119	8.331
7894120	5.001
7894121	5.340
7894122	12.077
7894123	2.044
7894124	6.865
7894125	9.975
7894126	7.203
7894128	5.529
7894129	4.295
7894130	2.448
7894131	8.105
7894132	6.435
7894133	2.863
7894134	8.699
7894135	10.289
7894136	11.147
7894137	2.448
7894138	7.427
7894139	3.117
7894140	4.822
7894141	4.409
7894142	4.963
7894143	2.306
7894144	3.107
7894145	9.534
7894146	6.983
7894147	4.276
7894148	7.709
7894149	2.792
7894150	2.026
7894151	3.077
7894152	4.487
7894153	6.003
7894154	5.820
7894155	6.400
7894156	5.468
7894157	4.263
7894158	8.057
7894159	5.288
7894160	6.037
7894161	6.375
7894162	3.843
7894163	4.971
7894165	5.678
7894166	2.361
7894167	6.529
7894168	3.147
7894169	4.548
7894170	3.139
7894171	11.065
7894172	2.939
7894173	3.863
7894174	5.032
7894175	2.099
7894176	8.785
7894177	5.503
7894178	4.383
7894179	3.402
7894180	5.473
7894181	6.559
7894182	4.762
7894183	2.437
7894184	4.699
7894185	11.322
7894186	10.493
7894187	3.562
7894188	7.726
7894189	6.580
7894190	2.915
7894191	2.578
7894192	10.283
7894193	4.374
7894194	4.846
7894195	10.067
7894196	6.897
7894197	3.029
7894198	2.007
7894199	4.013
7894200	4.744
7894201	5.473
7894202	4.568
7894203	7.127
7894204	7.042
7894205	8.576
7894206	3.281
7894207	9.755
7894208	4.947
7894209	8.056
7894210	5.344
7894211	8.224
7894212	9.840
7894213	9.236
7894214	10.280
7894215	5.102
7894216	4.884
7894217	3.944
7894218	6.729
7894219	3.601
7894220	7.468
7894221	4.785
7894222	2.610
7894223	10.364
7894224	4.763
7894225	5.211
7894226	7.873
7894227	3.684
7894228	3.737
7894229	4.831
7894230	3.267
7894231	7.485
7894232	8.161
7894233	5.531
7894234	4.627
7894235	6.849
7894236	12.475
7894237	5.610
7894238	1.946
7894239	10.704
7894240	4.438
7894241	5.137
7894242	3.666
7894243	1.991
7894244	5.913
7894245	2.502
7894246	5.733
7894247	4.813
7894248	2.393
7894249	8.763
7894250	2.677
7894251	5.760
7894252	9.714
7894253	4.891
7894254	5.648
7894255	2.517
7894256	10.060
7894257	4.257
