ID_REF	VALUE
7893162	4.079
7893163	2.238
7893164	8.201
7893165	5.674
7893166	5.530
7893167	4.034
7893168	7.340
7893169	7.106
7893170	6.762
7893171	7.466
7893172	7.318
7893173	10.224
7893174	2.393
7893175	5.404
7893176	2.305
7893177	4.569
7893178	5.668
7893179	4.932
7893180	4.862
7893181	7.104
7893182	6.501
7893183	2.644
7893184	6.571
7893185	4.473
7893186	3.526
7893187	10.055
7893188	7.130
7893189	12.091
7893190	5.443
7893191	11.420
7893192	2.926
7893193	4.475
7893194	8.924
7893195	3.732
7893196	10.061
7893197	2.638
7893198	2.053
7893199	2.381
7893200	2.279
7893201	9.869
7893202	7.924
7893203	2.111
7893204	7.663
7893205	10.361
7893206	3.919
7893207	5.603
7893208	7.116
7893209	6.588
7893210	5.984
7893211	4.391
7893212	6.671
7893213	5.292
7893214	3.453
7893215	5.722
7893216	2.998
7893217	9.303
7893218	12.028
7893219	4.825
7893220	8.455
7893221	2.456
7893222	5.398
7893223	4.261
7893224	5.527
7893225	7.864
7893226	3.565
7893227	6.403
7893228	6.853
7893229	4.890
7893230	3.351
7893231	11.142
7893232	4.344
7893233	2.675
7893234	6.279
7893235	7.645
7893236	4.864
7893237	8.500
7893238	8.362
7893239	4.788
7893240	9.803
7893241	4.400
7893242	8.530
7893243	5.054
7893244	10.120
7893245	6.879
7893246	4.783
7893247	9.560
7893248	7.149
7893249	4.884
7893250	5.537
7893251	4.393
7893252	2.884
7893253	4.457
7893254	7.420
7893255	4.838
7893256	3.906
7893257	7.221
7893258	7.871
7893259	7.460
7893260	3.817
7893261	10.502
7893262	7.545
7893263	5.406
7893264	12.062
7893265	3.254
7893266	8.995
7893267	4.375
7893268	7.744
7893269	4.438
7893270	11.591
7893271	9.542
7893272	10.162
7893273	5.931
7893274	2.069
7893275	3.454
7893276	3.611
7893277	5.271
7893278	6.279
7893279	2.673
7893280	3.912
7893281	11.177
7893282	2.676
7893283	8.682
7893284	4.623
7893285	4.494
7893286	5.236
7893287	2.460
7893288	6.896
7893289	10.378
7893290	4.939
7893291	4.688
7893292	4.846
7893293	2.119
7893294	7.435
7893295	2.314
7893296	2.205
7893297	8.668
7893298	9.108
7893299	5.599
7893300	5.741
7893301	2.400
7893302	5.366
7893303	2.780
7893304	8.005
7893305	3.490
7893306	5.587
7893307	6.521
7893308	5.419
7893309	6.458
7893310	5.624
7893311	9.400
7893312	1.926
7893313	8.139
7893314	8.086
7893315	6.002
7893316	11.808
7893317	3.017
7893318	6.486
7893319	8.086
7893320	6.648
7893321	11.126
7893322	4.312
7893323	2.387
7893324	6.121
7893325	7.287
7893326	3.202
7893327	2.434
7893328	2.644
7893329	4.857
7893330	3.795
7893331	3.396
7893332	6.375
7893333	7.545
7893334	9.464
7893335	8.037
7893336	9.919
7893337	7.054
7893338	7.809
7893339	9.967
7893340	7.020
7893341	6.705
7893342	3.945
7893343	9.558
7893344	8.175
7893345	12.086
7893346	9.497
7893347	2.038
7893348	6.374
7893349	7.511
7893350	6.758
7893351	8.912
7893352	3.699
7893353	6.346
7893354	9.655
7893355	4.052
7893356	8.182
7893357	10.084
7893358	2.319
7893359	6.943
7893360	4.664
7893361	5.515
7893362	9.009
7893363	10.483
7893364	10.285
7893365	4.883
7893366	6.971
7893367	8.588
7893368	2.058
7893369	8.215
7893370	4.289
7893371	12.107
7893372	2.161
7893373	6.536
7893374	10.529
7893375	4.553
7893376	2.471
7893377	2.089
7893378	2.616
7893379	2.030
7893380	3.385
7893381	5.011
7893382	9.969
7893383	5.775
7893384	4.845
7893385	9.800
7893386	12.039
7893387	3.707
7893388	5.298
7893389	2.100
7893390	10.489
7893391	8.422
7893392	4.558
7893393	9.750
7893394	10.075
7893395	6.174
7893396	6.250
7893397	4.261
7893398	2.408
7893399	8.442
7893400	2.397
7893401	4.311
7893402	8.378
7893403	8.379
7893404	3.683
7893405	6.743
7893406	1.904
7893407	8.752
7893408	4.720
7893409	3.598
7893410	6.771
7893411	5.854
7893412	3.021
7893413	6.824
7893414	10.991
7893415	5.842
7893416	4.295
7893417	2.495
7893418	7.748
7893419	11.098
7893420	7.139
7893421	7.493
7893422	11.044
7893423	2.846
7893424	10.650
7893425	2.030
7893426	2.438
7893427	3.115
7893428	8.098
7893429	3.352
7893430	2.983
7893431	2.434
7893432	8.114
7893433	5.247
7893434	2.540
7893435	7.831
7893436	6.703
7893437	2.209
7893438	7.382
7893439	8.954
7893440	2.951
7893441	7.318
7893442	9.666
7893443	6.362
7893444	7.801
7893445	4.583
7893446	4.321
7893447	8.248
7893448	9.251
7893449	8.091
7893450	3.607
7893451	2.858
7893452	5.588
7893453	7.944
7893454	7.558
7893455	7.064
7893456	3.714
7893457	3.382
7893458	8.976
7893459	6.107
7893460	11.000
7893461	7.467
7893462	6.323
7893463	4.723
7893464	5.889
7893465	3.570
7893466	11.475
7893467	7.135
7893468	5.221
7893469	10.140
7893470	3.896
7893471	8.705
7893472	6.353
7893473	4.371
7893474	3.641
7893475	5.417
7893476	7.876
7893477	7.282
7893478	6.048
7893479	2.682
7893480	6.216
7893481	7.611
7893482	5.810
7893483	7.259
7893484	3.550
7893485	9.307
7893486	10.489
7893487	4.741
7893488	6.157
7893489	1.937
7893490	2.800
7893491	9.860
7893492	3.062
7893493	5.922
7893494	9.387
7893495	3.404
7893496	5.234
7893497	9.182
7893498	10.624
7893499	2.213
7893500	8.758
7893501	5.777
7893502	2.223
7893503	7.571
7893504	8.138
7893505	2.369
7893506	6.180
7893507	12.086
7893508	4.017
7893509	2.757
7893510	3.327
7893511	9.854
7893512	3.941
7893513	6.114
7893514	5.267
7893515	8.211
7893516	11.113
7893517	6.518
7893518	8.670
7893519	4.909
7893520	2.768
7893521	2.509
7893522	4.096
7893523	7.444
7893524	9.324
7893525	5.517
7893526	5.388
7893527	6.789
7893528	6.409
7893529	6.240
7893530	10.321
7893531	5.893
7893532	2.116
7893533	5.835
7893534	8.622
7893535	4.614
7893536	10.607
7893537	3.114
7893538	5.670
7893539	9.294
7893540	10.773
7893541	2.368
7893542	7.192
7893543	10.694
7893544	5.666
7893545	9.327
7893546	7.157
7893547	12.499
7893548	3.966
7893549	6.029
7893550	10.583
7893551	10.091
7893552	8.008
7893553	3.709
7893554	9.419
7893555	6.981
7893556	4.418
7893557	5.632
7893558	9.147
7893559	11.998
7893560	6.255
7893561	9.434
7893562	5.822
7893563	3.278
7893564	11.177
7893565	4.507
7893566	2.855
7893567	5.083
7893568	4.492
7893569	2.205
7893570	3.076
7893571	9.036
7893572	6.464
7893573	8.950
7893574	10.132
7893575	3.568
7893576	3.348
7893577	5.643
7893578	2.346
7893579	2.685
7893580	3.778
7893581	5.437
7893582	11.668
7893583	7.298
7893584	3.664
7893585	7.857
7893586	5.390
7893587	5.563
7893588	6.283
7893589	4.587
7893590	4.692
7893591	11.114
7893592	9.297
7893593	10.155
7893594	7.855
7893595	2.691
7893596	4.972
7893597	2.757
7893598	7.776
7893599	6.788
7893600	4.906
7893601	6.201
7893602	10.525
7893603	8.947
7893604	2.940
7893605	10.772
7893606	5.474
7893607	3.318
7893608	7.654
7893609	9.386
7893610	4.304
7893611	4.019
7893612	2.602
7893613	8.192
7893614	3.226
7893615	6.475
7893616	5.584
7893617	6.621
7893618	3.973
7893619	8.012
7893620	2.116
7893621	2.040
7893622	4.621
7893623	2.793
7893624	4.417
7893625	2.215
7893626	2.458
7893627	6.115
7893628	9.146
7893629	2.187
7893630	5.739
7893631	5.403
7893632	11.784
7893633	9.320
7893634	9.855
7893635	4.654
7893636	2.445
7893637	6.288
7893638	2.602
7893639	8.906
7893640	8.282
7893641	9.625
7893642	11.267
7893643	2.552
7893644	8.587
7893645	6.521
7893646	8.952
7893647	11.314
7893648	3.828
7893649	7.678
7893650	12.480
7893651	8.850
7893652	3.128
7893653	6.369
7893654	7.174
7893655	4.976
7893656	2.305
7893657	4.668
7893658	5.769
7893659	4.604
7893660	8.744
7893661	9.031
7893662	11.439
7893663	4.948
7893664	8.311
7893665	3.536
7893666	2.439
7893667	2.949
7893668	3.471
7893669	5.125
7893670	10.064
7893671	3.736
7893672	6.585
7893673	3.559
7893674	2.199
7893675	8.389
7893676	10.883
7893677	12.003
7893678	2.280
7893679	3.156
7893681	1.992
7893682	7.827
7893683	7.719
7893684	8.604
7893685	8.726
7893686	4.201
7893687	2.211
7893688	2.391
7893689	10.836
7893690	8.970
7893691	2.156
7893692	9.012
7893693	5.140
7893694	2.246
7893695	6.883
7893696	7.002
7893697	3.241
7893698	4.194
7893699	5.381
7893700	8.085
7893701	9.065
7893702	2.199
7893703	6.370
7893704	5.762
7893705	7.429
7893706	4.264
7893707	5.861
7893708	7.283
7893709	9.712
7893710	9.889
7893711	4.786
7893712	3.616
7893713	6.060
7893714	7.040
7893715	8.646
7893716	6.790
7893717	6.306
7893718	3.011
7893719	2.285
7893720	8.622
7893721	6.635
7893722	5.830
7893723	2.951
7893724	4.942
7893725	11.557
7893726	6.928
7893727	11.596
7893728	6.907
7893729	6.646
7893730	5.126
7893731	7.550
7893732	9.856
7893733	11.389
7893734	10.779
7893735	4.605
7893736	7.649
7893737	6.234
7893738	8.927
7893739	9.998
7893740	9.733
7893741	3.234
7893742	2.389
7893743	7.709
7893744	7.675
7893745	5.783
7893746	2.937
7893747	7.461
7893748	5.157
7893749	3.215
7893750	4.768
7893751	6.884
7893752	9.161
7893753	2.154
7893754	3.758
7893755	2.072
7893756	2.699
7893757	3.769
7893758	5.525
7893759	9.990
7893760	3.092
7893761	6.319
7893762	12.673
7893763	11.644
7893764	4.073
7893765	4.494
7893766	8.179
7893767	4.250
7893768	8.204
7893769	8.773
7893770	6.254
7893771	4.879
7893772	3.572
7893773	10.962
7893774	7.237
7893775	2.506
7893776	2.810
7893777	8.224
7893778	8.170
7893779	7.946
7893780	2.806
7893781	7.861
7893782	8.859
7893783	10.845
7893784	8.245
7893785	11.287
7893786	6.892
7893787	2.891
7893788	8.225
7893789	9.223
7893790	4.639
7893791	5.429
7893792	7.619
7893793	6.337
7893794	4.794
7893795	5.929
7893796	5.348
7893797	4.115
7893798	3.695
7893799	2.830
7893800	9.248
7893801	5.913
7893802	9.707
7893803	5.525
7893804	3.927
7893805	6.166
7893806	6.708
7893807	6.917
7893808	11.708
7893809	6.957
7893810	3.716
7893811	5.139
7893812	5.768
7893813	5.953
7893814	6.537
7893815	10.898
7893816	9.796
7893817	6.604
7893818	5.769
7893819	3.382
7893820	10.129
7893821	9.161
7893822	5.015
7893823	2.500
7893824	5.863
7893825	6.249
7893826	2.688
7893827	8.541
7893828	4.423
7893829	4.175
7893830	4.088
7893831	6.131
7893832	4.983
7893833	8.096
7893834	7.923
7893835	8.295
7893836	10.443
7893837	3.342
7893838	10.775
7893839	5.828
7893840	7.309
7893841	5.484
7893842	5.481
7893843	2.509
7893844	3.132
7893845	3.191
7893846	2.661
7893847	9.132
7893848	5.605
7893849	8.086
7893850	10.329
7893851	5.130
7893853	6.729
7893854	2.783
7893855	9.259
7893856	11.260
7893857	6.950
7893858	2.143
7893859	3.556
7893860	3.021
7893861	7.322
7893862	8.072
7893863	2.683
7893864	2.966
7893865	2.386
7893866	10.380
7893867	7.437
7893868	5.893
7893869	4.665
7893870	6.107
7893871	6.942
7893872	6.918
7893873	6.345
7893874	5.158
7893875	7.646
7893876	7.062
7893877	5.483
7893878	5.693
7893879	5.641
7893880	11.170
7893881	5.682
7893882	4.759
7893883	10.054
7893884	6.396
7893885	3.486
7893886	9.396
7893887	3.763
7893888	7.534
7893889	8.791
7893890	4.603
7893891	2.407
7893892	8.570
7893893	8.771
7893894	3.052
7893895	3.893
7893896	10.227
7893897	2.636
7893898	3.053
7893899	4.767
7893900	6.925
7893901	8.590
7893902	6.979
7893904	11.546
7893905	8.620
7893906	3.732
7893907	5.020
7893908	8.891
7893909	4.756
7893910	5.455
7893911	3.916
7893912	7.902
7893913	6.313
7893914	8.332
7893915	3.538
7893916	5.604
7893917	3.871
7893918	3.813
7893919	10.219
7893920	4.387
7893921	7.364
7893922	7.627
7893923	11.405
7893924	5.153
7893925	7.661
7893926	10.550
7893927	3.215
7893928	8.702
7893929	6.101
7893930	3.594
7893931	2.473
7893932	6.338
7893933	7.692
7893934	4.955
7893935	2.359
7893936	6.131
7893937	9.443
7893938	7.113
7893939	7.356
7893940	2.824
7893941	6.825
7893942	3.665
7893943	3.444
7893944	1.890
7893945	5.105
7893946	7.171
7893947	5.769
7893948	10.113
7893949	9.770
7893950	3.956
7893951	5.760
7893952	8.142
7893953	4.142
7893954	6.290
7893955	3.097
7893956	10.887
7893957	5.168
7893958	5.971
7893959	6.165
7893960	8.306
7893961	4.258
7893962	5.408
7893963	2.931
7893964	5.718
7893965	4.238
7893966	8.576
7893967	6.332
7893968	7.120
7893969	3.704
7893970	4.133
7893971	2.899
7893972	10.016
7893973	8.843
7893974	2.946
7893975	2.031
7893976	3.495
7893977	2.162
7893978	4.474
7893979	7.915
7893980	3.447
7893981	8.507
7893982	2.199
7893983	5.191
7893984	3.256
7893985	4.881
7893986	8.215
7893987	3.854
7893988	2.054
7893989	5.620
7893990	3.853
7893991	8.739
7893992	6.263
7893993	11.072
7893994	3.715
7893995	3.279
7893996	3.107
7893997	5.640
7893998	6.226
7893999	2.608
7894000	10.918
7894001	9.512
7894002	4.873
7894003	2.802
7894004	2.493
7894005	8.920
7894006	3.337
7894007	10.454
7894008	6.603
7894009	5.053
7894010	5.106
7894011	7.618
7894012	12.608
7894013	4.179
7894014	2.765
7894015	5.927
7894016	2.956
7894017	4.595
7894018	4.727
7894019	9.895
7894020	7.602
7894021	3.165
7894022	4.662
7894023	2.458
7894024	4.943
7894025	3.998
7894026	8.600
7894027	4.846
7894028	3.280
7894029	9.201
7894030	4.906
7894031	7.584
7894032	6.266
7894033	11.817
7894034	3.114
7894035	3.978
7894036	11.242
7894037	8.747
7894038	3.612
7894039	6.640
7894040	2.964
7894041	7.587
7894042	6.885
7894043	10.700
7894044	8.676
7894045	4.560
7894046	6.450
7894047	2.958
7894048	7.583
7894049	6.018
7894050	3.830
7894051	11.938
7894052	6.790
7894053	2.238
7894054	5.756
7894055	8.454
7894056	7.537
7894057	9.073
7894058	10.459
7894059	9.161
7894060	5.439
7894061	8.475
7894062	9.083
7894063	7.310
7894064	3.422
7894065	4.949
7894066	4.690
7894067	8.161
7894068	8.915
7894069	3.449
7894070	10.843
7894071	3.343
7894072	8.385
7894073	4.010
7894074	9.720
7894075	5.764
7894076	8.674
7894077	3.648
7894078	6.711
7894079	3.343
7894080	6.850
7894081	5.918
7894082	4.465
7894083	11.036
7894084	2.599
7894085	6.972
7894086	10.451
7894087	8.854
7894088	6.168
7894089	8.804
7894090	3.964
7894091	4.808
7894092	7.304
7894093	2.824
7894094	4.847
7894095	5.706
7894096	5.961
7894097	4.882
7894098	11.877
7894099	2.578
7894100	9.654
7894101	3.891
7894102	10.521
7894103	5.976
7894104	8.952
7894105	3.094
7894106	5.399
7894107	10.184
7894108	4.208
7894109	3.477
7894110	10.913
7894111	4.257
7894112	4.839
7894113	2.278
7894114	12.291
7894115	9.007
7894116	5.651
7894117	8.283
7894118	10.473
7894119	8.163
7894120	5.225
7894121	8.363
7894122	12.203
7894123	2.333
7894124	5.786
7894125	9.862
7894126	6.984
7894128	5.711
7894129	4.525
7894130	3.558
7894131	8.707
7894132	6.424
7894133	3.943
7894134	8.968
7894135	10.395
7894136	10.935
7894137	2.582
7894138	7.395
7894139	2.686
7894140	5.221
7894141	4.251
7894142	4.864
7894143	2.173
7894144	4.181
7894145	10.134
7894146	6.260
7894147	4.468
7894148	7.725
7894149	3.468
7894150	2.968
7894151	3.274
7894152	4.793
7894153	5.876
7894154	6.564
7894155	6.266
7894156	5.991
7894157	5.140
7894158	8.131
7894159	5.678
7894160	6.679
7894161	7.314
7894162	4.772
7894163	5.049
7894165	6.042
7894166	2.903
7894167	7.393
7894168	3.087
7894169	4.113
7894170	2.549
7894171	11.224
7894172	2.719
7894173	4.865
7894174	6.028
7894175	2.149
7894176	9.894
7894177	5.330
7894178	4.794
7894179	4.204
7894180	6.653
7894181	7.281
7894182	5.131
7894183	2.727
7894184	5.180
7894185	11.751
7894186	10.169
7894187	3.404
7894188	7.281
7894189	7.194
7894190	2.204
7894191	3.101
7894192	10.393
7894193	5.277
7894194	4.526
7894195	9.908
7894196	6.453
7894197	2.771
7894198	1.962
7894199	2.368
7894200	5.147
7894201	5.085
7894202	5.367
7894203	7.785
7894204	7.161
7894205	8.675
7894206	3.804
7894207	9.915
7894208	4.898
7894209	7.806
7894210	5.332
7894211	8.654
7894212	9.999
7894213	9.562
7894214	10.341
7894215	5.115
7894216	5.206
7894217	4.568
7894218	6.637
7894219	3.627
7894220	8.088
7894221	4.765
7894222	3.533
7894223	10.462
7894224	5.680
7894225	5.207
7894226	8.073
7894227	3.051
7894228	3.765
7894229	4.445
7894230	2.896
7894231	8.112
7894232	8.472
7894233	6.426
7894234	4.766
7894235	7.142
7894236	12.631
7894237	6.537
7894238	3.368
7894239	10.572
7894240	5.398
7894241	5.571
7894242	3.965
7894243	2.272
7894244	5.128
7894245	2.577
7894246	6.687
7894247	6.293
7894248	2.337
7894249	9.105
7894250	2.637
7894251	5.315
7894252	9.690
7894253	5.842
7894254	5.712
7894255	2.648
7894256	10.266
7894257	4.867
